Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.77,0.18795,0.94299,1.16896
-0.21 < MAJOR_LINE <= 0.155 & 0.21 < CountDeclClass <= 1.03,0.26563,0.94118,1.1667
0.59 < RatioCommentToCode <= 1.01,0.21161,0.93671,1.16117
-0.21 < MAJOR_LINE <= 0.155 & -0.7 < CountDeclClassMethod <= 0.01,0.30625,0.92711,1.14927
14.2 < CountLineComment <= 27.6,0.3183,0.92426,1.14574
1.01 < RatioCommentToCode <= 1.77,0.15089,0.92308,1.14427
-0.21 < MAJOR_LINE <= 0.155 & 0.872 < CountPath_Min <= 1.044,0.275,0.92045,1.14102
1.05 < MINOR_LINE <= 1.72,0.13705,0.91205,1.1306
2.1 < CountInput_Mean <= 3.18,0.21473,0.9106,1.1288
1.1 < CountInput_Mean <= 2.1,0.20268,0.90529,1.12221
