Antecedent,Antecedent Coverage %,Confidence,Lift
0.3 < CountClassCoupled <= 2.24 & 0.695 < CountDeclClass <= 1.025,0.14821,0.96386,1.22882
RatioCommentToCode > 1.84,0.18795,0.95724,1.22039
-0.185 < MAJOR_LINE <= 0.22 & 0.695 < CountDeclClass <= 1.025,0.22143,0.95565,1.21835
0.695 < CountDeclClass <= 1.025 & -0.26 < CountDeclMethodPrivate <= 0.085,0.3442,0.93126,1.18726
15.4 < CountLineComment <= 27.6,0.27902,0.928,1.18311
1.005 < RatioCommentToCode <= 1.84,0.15848,0.92676,1.18153
0.53 < RatioCommentToCode <= 1.005,0.21741,0.91581,1.16757
0.695 < CountDeclClass <= 1.025 & -0.65 < CountDeclClassMethod <= 0.05,0.40179,0.90778,1.15733
0.22 < MAJOR_LINE <= 0.715,0.10089,0.90265,1.1508
1.18 < CountInput_Mean <= 2.4,0.20313,0.8989,1.14601
