Antecedent,Antecedent Coverage %,Confidence,Lift
17.5 < CountLineComment <= 24.7 & -0.0265 < OWN_COMMIT <= 0.014,0.16429,0.97554,1.2053
RatioCommentToCode > 1.825,0.19241,0.96288,1.18966
-0.5 < CountClassCoupled <= 1.9 & -0.48 < CountDeclMethodPrivate <= 0.03,0.23571,0.95076,1.17468
-0.5 < CountClassCoupled <= 1.9 & -0.295 < CountDeclClassMethod <= 0.01,0.23795,0.94184,1.16366
0.585 < RatioCommentToCode <= 1.045,0.21027,0.93843,1.15945
17.5 < CountLineComment <= 24.7,0.24464,0.93066,1.14985
0.62 < CountDeclClass <= 1.04 & -0.295 < CountDeclClassMethod <= 0.01,0.40045,0.92308,1.14048
1.045 < RatioCommentToCode <= 1.825,0.18036,0.91089,1.12543
0.03 < MaxNesting_Mean <= 0.385,0.15848,0.90141,1.11371
CountPath_Min > 1.495,0.15982,0.89944,1.11128
