Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.83,0.2,0.95313,1.19876
14.2 < CountLineComment <= 27.4,0.32679,0.93443,1.17525
1.04 < MINOR_LINE <= 1.7,0.14018,0.92038,1.15758
1.02 < CountInput_Mean <= 2.22,0.20089,0.91778,1.15431
0.54 < RatioCommentToCode <= 0.96,0.21116,0.91755,1.15402
0.96 < RatioCommentToCode <= 1.83,0.1808,0.91605,1.15213
0.17 < MAJOR_LINE <= 0.81,0.12411,0.89928,1.13104
4.5 < PercentLackOfCohesion <= 35.5,0.19554,0.89726,1.1285
-0.4 < CountClassCoupled <= 2,0.32991,0.89581,1.12667
0.035 < MaxNesting_Mean <= 0.4,0.16607,0.89516,1.12586
