Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.67,0.1933,0.96074,1.22764
0.845 < RatioCommentToCode <= 1.67,0.20089,0.93111,1.18978
-0.033 < OWN_COMMIT <= 0.018 & -0.62 < CountDeclMethodPrivate <= 0.12,0.28214,0.91772,1.17267
2.28 < CountInput_Mean <= 3.38,0.22991,0.91262,1.16616
-0.15 < CountClassCoupled <= 2.8 & 0.89 < CountDeclClass <= 1.67,0.22277,0.90782,1.16002
1.16 < CountInput_Mean <= 2.28,0.17902,0.90773,1.15991
MaxNesting_Mean <= 0.065,0.21964,0.89431,1.14276
1.04 < MINOR_LINE <= 1.75,0.14688,0.89362,1.14187
3.2 < PercentLackOfCohesion <= 33.8,0.18214,0.8799,1.12435
MINOR_LINE <= 1.04,0.25089,0.87189,1.1141
