Antecedent,Antecedent Coverage %,Confidence,Lift
0.82 < CountClassCoupled <= 2.14 & 0.97 < CountDeclClass <= 1.335,0.13348,0.95318,1.19481
14.4 < CountLineComment <= 27.2,0.30804,0.94348,1.18265
RatioCommentToCode > 1.68,0.19688,0.93878,1.17675
0.57 < RatioCommentToCode <= 0.92,0.18527,0.93735,1.17497
-0.155 < MAJOR_LINE <= 0.145 & 0.97 < AvgEssential <= 1.156,0.27411,0.9316,1.16775
0.97 < CountInput_Min <= 1.9 & -0.255 < AvgLineBlank <= 0.055,0.13616,0.93115,1.16719
-0.13 < AvgLineComment <= 0.47 & 0.97 < CountDeclClass <= 1.335,0.18661,0.93062,1.16653
-0.155 < MAJOR_LINE <= 0.145 & -0.25 < CountDeclClassMethod <= 0.035,0.31786,0.92416,1.15843
0.92 < RatioCommentToCode <= 1.68,0.20134,0.92018,1.15344
1.08 < CountInput_Mean <= 2.18,0.2,0.90848,1.13878
