test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,21.0,1.0,2.0,14.0,2.0,8.0,7.0,31.0,0.41,0.0,31.0,3.0,2.0,19.0,7.0,2.0,3.72151898734177,24.0,4.27848101265823,0.0,22.0,0.777777777777778,0.0,2.0,2.0,0.6489158,0.35108417
30,1,21.0,1.0,1.0,14.0,2.0,8.0,1.0,17.0,70.9,11.0,199.0,3.0,2.0,4.0,24.0,2.0,104.0,9.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,5.0,0.8455915,0.1544085
30,2,21.0,1.0,2.0,14.0,10.0,30.0,7.0,67.0,0.41,3.0,77.0,9.0,2.0,4.0,2.0,2.0,87.5,14.0,4.27848101265823,20.0,1.0,0.777777777777778,0.0,2.0,2.0,0.7777368,0.22226325
30,3,1.0,1.0,2.0,14.0,7.0,8.0,5.0,17.0,17.8,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.2,2.0,2.0,8.0,0.94500494,0.054995038
30,4,21.0,1.0,0.0,14.0,2.0,24.0,7.0,44.0,0.41,0.0,77.0,6.0,2.0,4.0,2.0,2.0,63.5,0.0,12.7,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.56769645,0.43230358
30,5,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,31.0,3.0,2.0,19.0,7.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.51774967,0.4822503
30,6,18.0,1.0,4.0,14.0,19.0,8.0,38.0,17.0,21.6,7.0,32.0,3.0,2.0,4.0,24.0,2.0,31.7,0.0,4.27848101265823,19.0,1.0,0.3,0.0,2.0,2.0,0.6492309,0.3507691
30,7,21.0,193.0,2.0,216.0,2.0,21.0,1.0,41.0,59.9,0.0,77.0,3.0,2.0,4.0,57.0,2.0,87.9,18.0,4.27848101265823,0.0,5.0,0.777777777777778,0.0,2.0,2.0,0.58783066,0.4121693
30,8,1.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.73648965,0.26351038
30,9,21.0,1.0,1.0,14.0,2.0,8.0,1.0,17.0,70.9,11.0,199.0,3.0,2.0,4.0,24.0,4.0,104.0,9.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,5.0,0.8455915,0.1544085
30,10,21.0,1.0,2.0,14.0,6.0,8.0,2.0,17.0,81.2,0.0,77.0,3.0,5.0,29.0,24.0,2.0,119.0,0.0,4.27848101265823,10.0,1.0,0.777777777777778,0.0,2.0,2.0,0.50470847,0.49529153
30,11,21.0,1.0,2.0,14.0,17.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,2.0,2.0,17.1,19.0,4.27848101265823,25.0,1.0,0.777777777777778,0.0,2.0,2.0,0.73625314,0.26374686
30,12,21.0,1.0,2.0,14.0,2.0,30.0,7.0,17.0,0.41,3.0,77.0,9.0,2.0,4.0,2.0,2.0,87.5,14.0,4.27848101265823,20.0,1.0,0.777777777777778,0.0,2.0,2.0,0.70230746,0.29769257
30,13,21.0,1.0,1.0,14.0,2.0,8.0,0.0,17.0,0.41,0.0,74.0,3.0,0.0,4.0,0.0,0.0,77.5,0.0,4.27848101265823,0.0,23.0,0.7,0.0,1.0,2.0,0.5580236,0.4419764
30,14,220.0,1.0,2.0,21.0,2.0,7.0,7.0,17.0,47.1,0.0,199.0,3.0,2.0,4.0,0.0,2.0,69.0,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,20.0,0.5975825,0.40241748
30,15,21.0,58.0,2.0,14.0,2.0,8.0,7.0,73.0,8.9,2.0,77.0,17.0,2.0,4.0,4.0,2.0,13.0,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.69732916,0.30267087
30,16,21.0,1.0,1.0,14.0,2.0,8.0,0.0,17.0,0.41,0.0,74.0,3.0,0.0,4.0,0.0,0.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,1.0,2.0,0.73345184,0.2665482
30,17,21.0,1.0,2.0,14.0,2.0,8.0,1.0,1.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,14.0,0.7738143,0.22618565
30,18,21.0,1.0,2.0,14.0,22.0,8.0,22.0,17.0,0.41,0.0,77.0,3.0,2.0,27.0,3.0,2.0,113.2,20.0,22.6,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.79483175,0.20516828
30,19,21.0,1.0,2.0,14.0,17.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,2.0,2.0,17.1,19.0,4.27848101265823,25.0,1.0,0.777777777777778,0.0,2.0,20.0,0.7635319,0.23646809
30,20,21.0,1.0,2.0,14.0,2.0,8.0,1.0,1.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,16.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,14.0,0.78594464,0.21405534
30,21,1.0,1.0,2.0,14.0,7.0,8.0,5.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.2,0.0,2.0,8.0,0.9445661,0.05543395
30,22,21.0,1.0,6.0,194.0,2.0,13.0,7.0,17.0,0.41,12.0,77.0,18.0,2.0,4.0,10.0,2.0,104.1,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.50546163,0.49453837
30,23,21.0,1.0,4.0,14.0,10.0,30.0,7.0,67.0,0.41,3.0,77.0,9.0,2.0,4.0,2.0,2.0,87.5,14.0,4.27848101265823,20.0,1.0,0.777777777777778,0.0,2.0,2.0,0.7777368,0.22226325
30,24,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,11.3,5.0,77.0,6.0,2.0,4.0,0.0,2.0,3.72151898734177,10.0,4.27848101265823,0.0,1.0,0.1,2.0,2.0,2.0,0.8152551,0.18474488
30,25,21.0,137.0,2.0,14.0,2.0,7.0,7.0,17.0,0.41,9.0,77.0,3.0,2.0,4.0,9.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,9.0,0.5908245,0.40917552
30,26,1.0,1.0,2.0,14.0,7.0,8.0,5.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.2,2.0,2.0,8.0,0.9445661,0.05543395
30,27,21.0,1.0,0.0,14.0,2.0,8.0,0.0,17.0,0.41,0.0,77.0,3.0,2.0,39.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.4,0.0,2.0,2.0,0.7871223,0.2128777
30,28,2.0,1.0,2.0,14.0,24.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,1.0,24.0,2.0,70.1,0.0,14.0,0.0,16.0,0.6,0.0,2.0,0.0,0.82487935,0.17512065
30,29,21.0,1.0,1.0,14.0,2.0,8.0,1.0,17.0,0.41,11.0,199.0,3.0,2.0,4.0,24.0,2.0,104.0,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8063094,0.19369061
