test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,50.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.5551720807408729,0.44482791925912707
11,1,2.0,0.0,2.0,0.0,0.0,3.0,3.0,54.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,13.0,1.0,2.0,2.0,0.0,0.7,0.0,1.0,2.0,1.0,0.8364908364283363,0.16350916357166367
11,2,0.0,0.0,2.0,1.0,0.0,0.0,3.0,40.0,2.0,4.0,7.0,13.0,0.0,1.0,0.0,14.0,3.0,1.0,1.0,0.0,0.5,0.0,2.0,3.0,1.0,0.7999086813105414,0.20009131868945867
1516,0,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.8997651670281929,0.10023483297180712
1516,1,0.0,32.0,1.0,0.0,0.0,6.0,1.0,224.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.8048620382545084,0.19513796174549156
1516,2,0.0,0.0,1.0,2.0,41.0,3.0,1.0,190.0,1.0,2.0,1.0,43.0,0.0,2.0,1.0,19.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.9644892350009199,0.03551076499908015
1516,3,1.0,0.0,1.0,0.0,29.0,1.0,1.0,166.0,26.0,0.0,0.0,78.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,5.0,2.0,0.7033401562316621,0.29665984376833787
1516,4,3.0,0.0,2.0,2.0,15.0,10.0,3.0,187.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.761396795302363,0.23860320469763702
1516,5,1.0,0.0,1.0,0.0,0.0,2.0,1.0,188.0,2.0,0.0,4.0,54.0,0.0,3.0,0.0,27.0,1.0,0.0,1.0,0.0,0.5,0.0,5.0,2.0,3.0,0.8709389280119293,0.12906107198807068
1516,6,3.0,0.0,2.0,2.0,15.0,10.0,3.0,187.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.761396795302363,0.23860320469763702
1516,7,2.0,0.0,2.0,2.0,66.0,5.0,3.0,455.0,4.0,0.0,4.0,75.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.7,0.0,4.0,3.0,7.0,0.6453763255872849,0.35462367441271514
38,0,2.0,0.0,2.0,2.0,66.0,5.0,3.0,455.0,4.0,0.0,4.0,75.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.7,0.0,4.0,3.0,7.0,0.6453763255872849,0.35462367441271514
38,1,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.8997651670281929,0.10023483297180712
38,2,0.0,32.0,1.0,0.0,0.0,6.0,1.0,224.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.8048620382545084,0.19513796174549156
38,3,0.0,0.0,1.0,2.0,41.0,3.0,1.0,190.0,1.0,2.0,1.0,43.0,0.0,2.0,1.0,19.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.9644892350009199,0.03551076499908015
38,4,3.0,0.0,2.0,2.0,15.0,10.0,3.0,187.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.761396795302363,0.23860320469763702
