"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.19 < MAJOR_LINE <= 0.185 & -0.148 < AvgLineComment <= 0.018 & -2.5 < Del_lines <= 39'","b'target = 0'",0.2442,547,0.2442,547,1,0.03826,1.18581,4.10584e-27,0.8433,1889
"b'000001'","b'0.7 < CountDeclInstanceMethod <= 4.35 & -0.27 < CountDeclClassMethod <= 0.23'","b'target = 0'",0.1942,435,0.1942,435,1,0.03043,1.18581,9.29626e-13,0.8433,1889
"b'000002'","b'0.7 < CountDeclInstanceMethod <= 4.35 & -2.5 < Del_lines <= 39'","b'target = 0'",0.24286,544,0.24107,540,0.99265,0.03627,1.17709,1.16984e-22,0.8433,1889
"b'000003'","b'0.975 < MINOR_LINE <= 1.395 & -0.148 < AvgLineComment <= 0.018 & -2.5 < Del_lines <= 39'","b'target = 0'",0.17455,391,0.17232,386,0.98721,0.02512,1.17065,1.15435e-10,0.8433,1889
"b'000004'","b'-0.012 < MaxNesting_Mean <= 0.164 & -0.55 < CountDeclMethodProtected <= 0.01'","b'target = 0'",0.23393,524,0.23036,516,0.98473,0.03308,1.16771,1.99147e-13,0.8433,1889
"b'000005'","b'CountInput_Min > 2.72 & -0.005 < AvgLineBlank <= 0.063'","b'target = 0'",0.13036,292,0.12812,287,0.98288,0.01819,1.16551,1.27811e-14,0.8433,1889
"b'000006'","b'CountInput_Min > 2.72 & -2.5 < Del_lines <= 39'","b'target = 0'",0.15848,355,0.15536,348,0.98028,0.02171,1.16243,7.81486e-10,0.8433,1889
"b'000007'","b'0.975 < MINOR_LINE <= 1.395 & -0.148 < AvgLineComment <= 0.018 & -0.005 < AvgLineBlank <= 0.063'","b'target = 0'",0.16964,380,0.16607,372,0.97895,0.02301,1.16085,2.12184e-11,0.8433,1889
"b'000008'","b'-0.19 < MAJOR_LINE <= 0.185 & -0.148 < AvgLineComment <= 0.018'","b'target = 0'",0.2875,644,0.28125,630,0.97826,0.0388,1.16003,2.00206e-32,0.8433,1889
"b'000009'","b'-0.19 < MAJOR_LINE <= 0.185 & -0.04 < CountDeclClassVariable <= 1.38'","b'target = 0'",0.30179,676,0.29464,660,0.97633,0.04015,1.15775,1.28008e-09,0.8433,1889
