"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.14 < MAJOR_LINE <= 0.37 & -34.5 < Del_lines <= 1.5'","b'target = 0'",0.20089,450,0.20045,449,0.99778,0.03928,1.24375,2.3232e-18,0.80223,1797
"b'000001'","b'CountClassCoupled <= 0.9'","b'target = 0'",0.18929,424,0.18795,421,0.99292,0.0361,1.2377,1.10872e-40,0.80223,1797
"b'000002'","b'0.98 < MINOR_LINE <= 1.36 & -0.002 < OWN_COMMIT <= 0.156'","b'target = 0'",0.11563,259,0.11473,257,0.99228,0.02197,1.2369,1.25161e-09,0.80223,1797
"b'000003'","b'0.98 < MINOR_LINE <= 1.36 & -34.5 < Del_lines <= 1.5'","b'target = 0'",0.17679,396,0.17411,390,0.98485,0.03228,1.22764,8.10711e-10,0.80223,1797
"b'000004'","b'MAJOR_LINE <= -0.14'","b'target = 0'",0.10268,230,0.10089,226,0.98261,0.01852,1.22484,3.19321e-18,0.80223,1797
"b'000005'","b'0.85 < CountDeclInstanceMethod <= 4.7'","b'target = 0'",0.26161,586,0.25625,574,0.97952,0.04638,1.221,6.8361e-48,0.80223,1797
"b'000006'","b'0.98 < MINOR_LINE <= 1.36 & -0.485 < AvgLineComment <= 0.035'","b'target = 0'",0.20893,468,0.20357,456,0.97436,0.03596,1.21456,5.46452e-24,0.80223,1797
"b'000007'","b'-1.16 < CountDeclClassMethod <= 0.38 & -0.255 < CountDeclMethodProtected <= 0.025'","b'target = 0'",0.35313,791,0.34286,768,0.97092,0.05957,1.21028,3.08433e-32,0.80223,1797
"b'000008'","b'CountDeclMethodPrivate <= -0.31'","b'target = 0'",0.09018,202,0.08705,195,0.96535,0.01471,1.20333,1.42448e-12,0.80223,1797
"b'000009'","b'-0.31 < CountDeclMethodPrivate <= 0.26 & -0.02 < CountDeclMethodDefault <= 0.15'","b'target = 0'",0.40536,908,0.38929,872,0.96035,0.0641,1.1971,1.45051e-51,0.80223,1797
