"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountDeclMethodPrivate <= -0.36'","b'target = 0'",0.07768,174,0.07679,172,0.98851,0.00903,1.13319,6.98093e-09,0.87232,1954
"b'000001'","b'CountClassCoupled <= 1.1'","b'target = 0'",0.21027,471,0.2067,463,0.98301,0.02328,1.1269,2.34614e-21,0.87232,1954
"b'000002'","b'-0.51 < CountDeclClassMethod <= 0.22 & -0.005 < CountDeclMethodProtected <= 0.25'","b'target = 0'",0.4,896,0.39286,880,0.98214,0.04393,1.1259,3.82923e-21,0.87232,1954
"b'000003'","b'0.986 < AvgEssential <= 1.172 & -0.005 < CountDeclMethodProtected <= 0.25 & -8 < Del_lines <= 35'","b'target = 0'",0.40714,912,0.39911,894,0.98026,0.04395,1.12374,3.46866e-11,0.87232,1954
"b'000004'","b'-0.51 < CountDeclClassMethod <= 0.22 & 0.755 < CountDeclClass <= 1.035'","b'target = 0'",0.40313,903,0.39464,884,0.97896,0.04299,1.12225,1.24005e-09,0.87232,1954
"b'000005'","b'PercentLackOfCohesion <= 0.5'","b'target = 0'",0.27813,623,0.27143,608,0.97592,0.02881,1.11877,4.91198e-25,0.87232,1954
"b'000006'","b'-0.55 < CountDeclClassVariable <= 0.14 & -0.005 < CountDeclMethodProtected <= 0.25'","b'target = 0'",0.40223,901,0.39241,879,0.97558,0.04153,1.11838,2.30672e-16,0.87232,1954
"b'000007'","b'-0.51 < CountDeclClassMethod <= 0.22 & -8 < Del_lines <= 35'","b'target = 0'",0.42634,955,0.41518,930,0.97382,0.04327,1.11636,2.98275e-20,0.87232,1954
"b'000008'","b'-0.26 < CountDeclInstanceVariable <= 1.18 & -0.005 < CountDeclMethodProtected <= 0.25'","b'target = 0'",0.32143,720,0.31295,701,0.97361,0.03256,1.11612,8.47935e-11,0.87232,1954
"b'000009'","b'CountOutput_Mean <= 1.33'","b'target = 0'",0.20089,450,0.19554,438,0.97333,0.02029,1.1158,2.15992e-16,0.87232,1954
