"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.008 < OWN_COMMIT <= 0.142 & -0.87 < CountDeclClassVariable <= 0.05'","b'target = 0'",0.23259,521,0.2308,517,0.99232,0.03258,1.16438,5.87999e-12,0.85223,1909
"b'000001'","b'4 < CountLineComment <= 17.8 & -0.018 < CountDeclMethodDefault <= 0.112'","b'target = 0'",0.13527,303,0.13393,300,0.9901,0.01865,1.16177,1.32176e-11,0.85223,1909
"b'000002'","b'CountDeclClassMethod <= -0.67'","b'target = 0'",0.075,168,0.07411,166,0.9881,0.01019,1.15942,3.67597e-10,0.85223,1909
"b'000003'","b'CountClassCoupled <= 1'","b'target = 0'",0.21205,475,0.20938,469,0.98737,0.02866,1.15857,7.8307e-29,0.85223,1909
"b'000004'","b'-0.67 < CountDeclClassMethod <= 0.21'","b'target = 0'",0.47277,1059,0.46384,1039,0.98111,0.06093,1.15123,2.31919e-70,0.85223,1909
"b'000005'","b'1 < CountClassCoupled <= 3.95'","b'target = 0'",0.18616,417,0.18259,409,0.98082,0.02394,1.15088,5.63063e-22,0.85223,1909
"b'000006'","b'MAJOR_LINE <= -0.14'","b'target = 0'",0.09018,202,0.08839,198,0.9802,0.01154,1.15015,1.80737e-10,0.85223,1909
"b'000007'","b'CountDeclMethodPrivate <= -0.57'","b'target = 0'",0.0808,181,0.07902,177,0.9779,0.01015,1.14746,4.53786e-09,0.85223,1909
"b'000008'","b'0.85 < CountDeclInstanceMethod <= 5 & -0.018 < CountDeclMethodDefault <= 0.112'","b'target = 0'",0.25759,577,0.25179,564,0.97747,0.03226,1.14695,1.20091e-16,0.85223,1909
"b'000009'","b'-0.14 < MAJOR_LINE <= 0.23'","b'target = 0'",0.35179,788,0.34286,768,0.97462,0.04305,1.14361,4.39789e-41,0.85223,1909
