"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0 < CountDeclInstanceMethod <= 4.2 & -0.86 < CountDeclClassMethod <= 0.16'","b'target = 0'",0.20938,469,0.20938,469,1,0.0286,1.15822,1.84562e-11,0.86339,1934
"b'000001'","b'-0.09 < MAJOR_LINE <= 0.24 & -0.86 < CountDeclClassMethod <= 0.16'","b'target = 0'",0.23839,534,0.2375,532,0.99625,0.03167,1.15388,1.46792e-10,0.86339,1934
"b'000002'","b'-0.09 < MAJOR_LINE <= 0.24 & 0.98 < CountDeclClass <= 1.3'","b'target = 0'",0.29152,653,0.2875,644,0.98622,0.03581,1.14226,6.83279e-15,0.86339,1934
"b'000003'","b'CountClassCoupled <= 1.2'","b'target = 0'",0.21161,474,0.20759,465,0.98101,0.02489,1.13623,1.12313e-22,0.86339,1934
"b'000004'","b'-0.23 < CountDeclMethodPrivate <= 0.17 & 0.98 < CountDeclClass <= 1.3'","b'target = 0'",0.47411,1062,0.46429,1040,0.97928,0.05494,1.13423,8.26472e-25,0.86339,1934
"b'000005'","b'-11.6 < Del_lines <= 1.4'","b'target = 0'",0.54241,1215,0.52812,1183,0.97366,0.05981,1.12772,5.30827e-67,0.86339,1934
"b'000006'","b'-0.019 < OWN_COMMIT <= 0.047'","b'target = 0'",0.36696,822,0.35714,800,0.97324,0.04031,1.12722,3.32153e-37,0.86339,1934
"b'000007'","b'RatioCommentToCode > 1.405'","b'target = 0'",0.19598,439,0.19018,426,0.97039,0.02097,1.12392,1.02154e-16,0.86339,1934
"b'000008'","b'1.2 < CountClassCoupled <= 4.6'","b'target = 0'",0.20982,470,0.20357,456,0.97021,0.02241,1.12372,6.2716e-18,0.86339,1934
"b'000009'","b'0 < PercentLackOfCohesion <= 14.8'","b'target = 0'",0.08259,185,0.07991,179,0.96757,0.0086,1.12066,7.4861e-07,0.86339,1934
