"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.125 < MAJOR_LINE <= 0.29 & -1.72 < CountDeclClassMethod <= 0.2'","b'target = 0'",0.2125,476,0.21205,475,0.9979,0.02896,1.15818,6.55094e-10,0.86161,1930
"b'000001'","b'0.15 < CountDeclInstanceMethod <= 4.8 & -0.59 < CountDeclMethodPrivate <= 0.09'","b'target = 0'",0.22723,509,0.22634,507,0.99607,0.03055,1.15606,6.59358e-11,0.86161,1930
"b'000002'","b'-0.125 < MAJOR_LINE <= 0.29 & -0.01 < CountDeclClassVariable <= 0.63'","b'target = 0'",0.24018,538,0.23884,535,0.99442,0.0319,1.15415,2.76297e-17,0.86161,1930
"b'000003'","b'0.15 < CountDeclInstanceMethod <= 4.8 & -0.01 < CountDeclClassVariable <= 0.63'","b'target = 0'",0.24821,556,0.24509,549,0.98741,0.03123,1.14601,9.4908e-14,0.86161,1930
"b'000004'","b'CountClassCoupled <= 1.55'","b'target = 0'",0.2125,476,0.20938,469,0.98529,0.02628,1.14355,2.24683e-25,0.86161,1930
"b'000005'","b'1.55 < CountClassCoupled <= 4.5'","b'target = 0'",0.1808,405,0.17813,399,0.98519,0.02234,1.14343,3.08853e-21,0.86161,1930
"b'000006'","b'0.15 < CountDeclInstanceMethod <= 4.8 & -8.5 < Del_lines <= 26'","b'target = 0'",0.27723,621,0.27098,607,0.97746,0.03212,1.13446,8.89335e-14,0.86161,1930
"b'000007'","b'-0.011 < OWN_COMMIT <= 0.068'","b'target = 0'",0.36071,808,0.35223,789,0.97649,0.04144,1.13333,9.62041e-40,0.86161,1930
"b'000008'","b'MINOR_LINE <= 1.01 & -8.5 < Del_lines <= 26'","b'target = 0'",0.24241,543,0.23616,529,0.97422,0.0273,1.1307,1.46098e-10,0.86161,1930
"b'000009'","b'-0.59 < CountDeclMethodPrivate <= 0.09 & -0.03 < CountDeclMethodDefault <= 0.19'","b'target = 0'",0.4625,1036,0.45,1008,0.97297,0.05151,1.12925,3.05283e-39,0.86161,1930
