"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.16 < MAJOR_LINE <= 0.31 & -1.56 < CountDeclClassMethod <= 0.2'","b'target = 0'",0.22009,493,0.21964,492,0.99797,0.03306,1.17718,1.38307e-13,0.84777,1899
"b'000001'","b'0.15 < CountDeclInstanceMethod <= 4.25 & -1.56 < CountDeclClassMethod <= 0.2'","b'target = 0'",0.18929,424,0.18884,423,0.99764,0.02837,1.17679,4.92689e-11,0.84777,1899
"b'000002'","b'CountClassCoupled <= 1.15'","b'target = 0'",0.19821,444,0.19598,439,0.98874,0.02794,1.16628,1.39164e-28,0.84777,1899
"b'000003'","b'-0.16 < MAJOR_LINE <= 0.31 & -0.18 < CountDeclClassVariable <= 1.16'","b'target = 0'",0.29241,655,0.28839,646,0.98626,0.0405,1.16336,2.67481e-16,0.84777,1899
"b'000004'","b'1.15 < CountClassCoupled <= 4.5'","b'target = 0'",0.19955,447,0.19464,436,0.97539,0.02547,1.15054,2.53732e-22,0.84777,1899
"b'000005'","b'4.5 < CountClassCoupled <= 8.5'","b'target = 0'",0.21696,486,0.20938,469,0.96502,0.02544,1.13831,4.03723e-20,0.84777,1899
"b'000006'","b'3 < CountLineComment <= 19.4'","b'target = 0'",0.21205,475,0.20402,457,0.96211,0.02425,1.13487,1.48365e-18,0.84777,1899
"b'000007'","b'-1.56 < CountDeclClassMethod <= 0.2 & -0.0569 < MINOR_COMMIT <= 0.0038'","b'target = 0'",0.4808,1077,0.46161,1034,0.96007,0.054,1.13247,6.95737e-40,0.84777,1899
"b'000008'","b'0.15 < CountDeclInstanceMethod <= 4.25'","b'target = 0'",0.28929,648,0.27723,621,0.95833,0.03199,1.13042,1.24076e-24,0.84777,1899
"b'000009'","b'MINOR_LINE <= 1.02 & -8 < Del_lines <= 61'","b'target = 0'",0.24509,549,0.23482,526,0.95811,0.02704,1.13015,3.2839e-10,0.84777,1899
