,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9,AvgEssential,AvgLineBlank,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodProtected,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,Del_lines,MAJOR_LINE,MINOR_COMMIT,MINOR_LINE,MaxInheritanceTree,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,PercentLackOfCohesion,RatioCommentToCode
42,0.0,258.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,5.0,0.666666666666667,0.0,2.0,5.0,0.6666666666666667,1.0,0.92,0.0,78.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
73,0.0,93.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,93.0,8.0,0.5,0.0,1.0,8.0,9.0,0.5,0.6299999999999999,0.0,77.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
63,0.0,0.0,14.0,2.0,3.05263157894737,0.0,0.8421052631578951,0.0,1.0,0.0,0.0,2.0,0.8421052631578954,0.333333333333333,0.0,6.0,5.0,1.0,5.0,3.03,0.0,7.105427357601002e-15,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1363,0.0,0.0,9.0,3.0,3.2,0.0,4.8,0.0,1.0,1.22222222222222,0.0,13.0,13.0,0.333333333333333,0.0,2.0,2.0,0.333333333333333,59.99999999999999,0.47,0.0,60.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
43,0.0,70.0,19.0,1.0,5.96428571428571,2.0,4.78571428571429,1.0,1.0,0.6,0.0,70.0,19.0,0.3,0.0,4.0,2.0,0.2999999999999998,5.0,0.74,0.0,64.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
701,0.0,9.0,18.0,1.0,9.52272727272727,0.0,4.5,1.0,1.0,0.927083333333333,0.0,9.0,18.0,0.75,0.0,2.0,11.0,0.4500000000000002,3.0,0.6200000000000001,0.0,87.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,0.0,14.0,3.0,1.75,0.0,4.5,0.0,1.0,2.1666666666666696,0.0,36.0,0.0,0.5,0.0,2.0,2.0,3.0,4.0,0.8399999999999999,0.0,50.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
218,0.0,22.0,22.0,2.0,5.23863636363636,0.0,2.18181818181818,0.0,1.0,0.189473684210526,0.0,39.0,9.999999999999998,0.2499999999999999,0.0,3.0,10.0,0.0,20.0,0.5800000000000001,0.0,96.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1399,0.0,0.0,10.0,1.0,5.35,0.0,7.45,1.0,0.0,1.78260869565217,0.0,6.0,6.0,0.333333333333333,0.0,1.0,2.0,5.0,8.0,0.55,3.0,100.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1397,0.0,0.5000000000000001,8.0,1.0,3.16666666666667,2.0,9.16666666666667,1.0,1.0,1.11111111111111,0.0,4.0,6.0,0.5,0.0,1.0,2.0,1.0,3.0,0.6499999999999999,3.0,50.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
500,0.0,25.000000000000004,25.0,2.0,5.55357142857143,1.0,4.98214285714286,1.0,1.0,1.03448275862069,0.0,378.0,1.0,0.2499999999999999,0.0,4.0,1.0,0.0,10.0,0.5800000000000001,0.0,87.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
310,0.0,24.0,24.0,1.0,7.52380952380952,2.0,5.42857142857143,1.0,1.0,0.826086956521739,0.0,95.0,1.0,0.416666666666667,0.0,6.0,2.0,0.0,0.4166666666666669,0.99,0.0,85.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
331,0.0,0.0,21.0,2.0,6.08333333333333,1.0,7.58333333333333,1.0,1.0,1.75,0.0,31.0,19.0,0.333333333333333,0.0,5.0,2.0,0.0,0.333333333333333,0.1899999999999999,0.0,50.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
95,0.0,0.0,18.0,1.0,5.53846153846154,1.0,5.38461538461539,1.0,1.0,1.86666666666667,0.0,4.0,12.0,0.5,0.0,5.0,2.0,0.4500000000000002,0.33,0.33,0.0,80.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
330,0.0,27.0,17.0,2.0,5.5,1.0,6.5,1.0,1.0,1.71428571428571,0.0,27.000000000000007,3.0,0.2499999999999999,0.0,2.0,6.0,0.0,0.25,0.2099999999999999,0.0,50.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
339,0.0,0.0,17.0,1.0,6.5,1.0,6.4,0.0,1.0,1.58333333333333,0.0,51.0,51.0,0.333333333333333,0.0,3.0,3.0,0.0,0.333333333333333,0.2299999999999999,0.0,65.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
1416,0.0,0.0,16.0,1.0,4.66666666666667,2.0,6.16666666666667,1.0,1.0,1.5,0.0,71.0,71.0,0.636363636363636,0.0,1.0,3.0,16.0,0.636363636363636,0.8199999999999998,1.0,50.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1126,0.0,136.0,136.0,1.0,4.72307692307692,0.0,7.10769230769231,1.0,1.0,0.434782608695652,0.0,41.0,1.0,0.333333333333333,0.0,3.0,4.0,0.0,0.333333333333333,0.6699999999999999,0.0,7.105427357601002e-15,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1127,0.0,32.0,32.0,1.0,3.4375,0.0,5.375,1.0,1.0,0.944444444444444,0.0,15.0,1.0,0.5,0.0,3.0,1.0,0.4500000000000002,15.0,0.73,0.0,7.105427357601002e-15,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1417,1.0,0.0,18.0,2.0,3.5,1.0,7.83333333333333,1.0,1.0,0.875,0.0,62.0,0.0,0.6,0.0,1.0,2.0,11.0,62.0,0.4099999999999999,1.0,50.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1437,0.0,0.0,24.0,1.0,4.30769230769231,1.0,5.69230769230769,0.0,1.0,1.17647058823529,0.0,21.0,24.0,0.285714285714286,0.0,3.0,2.0,0.0,1.0,0.4199999999999999,0.0,80.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
409,0.0,78.0,13.0,2.0,6.0,0.0,7.05,1.0,1.0,1.20833333333333,0.0,78.0,6.0,0.2499999999999999,0.0,4.0,6.0,0.25,7.05,0.4199999999999999,0.0,66.0,2.0,7.000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
350,0.0,29.0,29.0,2.0,7.32258064516129,0.0,6.09677419354839,0.0,1.0,1.08571428571429,0.0,134.0,0.0,0.2499999999999999,0.0,4.0,9.0,0.0,2.0,0.4199999999999999,0.0,85.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1444,0.0,42.0,16.0,2.0,6.75,1.0,4.32142857142857,1.0,1.0,0.915254237288136,0.0,42.0,16.0,0.5,0.0,2.0,1.0,0.5,9.0,0.79,0.0,88.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
335,0.0,5.0,19.0,1.0,5.71428571428571,1.0,12.5714285714286,1.0,1.0,2.44444444444444,0.0,452.0,452.00000000000006,0.2142857142857139,0.0,4.0,5.0,0.0,12.5714285714286,0.5,0.0,65.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
360,0.0,1.0,30.0,2.0,6.43548387096774,0.0,5.24193548387097,1.0,0.0,1.10526315789474,0.0,49.0,1.0,0.333333333333333,0.0,2.0,8.0,0.0,0.333333333333333,0.29,0.0,100.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
427,0.0,38.00000000000001,19.0,2.0,6.02380952380952,0.0,6.5,1.0,1.0,1.23913043478261,0.0,38.0,1.0,0.333333333333333,0.0,6.0,6.0,6.0,0.333333333333333,0.6200000000000001,0.0,87.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
428,0.0,292.0,19.0,2.0,4.02941176470588,0.0,5.29411764705882,1.0,1.0,1.3,0.0,292.0,1.0,0.357142857142857,0.0,4.0,9.0,0.0,0.357142857142857,0.31,0.0,87.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1461,0.0,66.0,19.0,2.0,5.23076923076923,1.0,5.76923076923077,1.0,1.0,0.941176470588235,0.0,66.0,19.0,0.625,0.0,1.0,2.0,0.4500000000000002,7.0,0.6699999999999999,0.0,65.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
