Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.275,0.20893,0.98077,1.1742
RatioCommentToCode > 3.54,0.06652,0.97315,1.16508
0.275 < MAJOR_COMMIT <= 0.935,0.10938,0.97143,1.16301
0.02 < MAJOR_LINE <= 0.82,0.14107,0.96835,1.15933
0.65 < CountClassCoupled <= 4.3,0.22411,0.95219,1.13998
MAJOR_LINE <= 0.02,0.25714,0.93924,1.12447
CountClassBase <= 0.866,0.16786,0.93085,1.11443
CountClassCoupled <= 0.65,0.18036,0.93069,1.11425
AvgEssential <= 0.89,0.11518,0.93023,1.11369
CountLineComment <= 18.6,0.13214,0.92905,1.11228
