Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.26,0.21607,0.9876,1.22765
0.26 < MAJOR_COMMIT <= 0.96,0.11696,0.98092,1.21934
0.85 < CountClassCoupled <= 4.75 & -0.111 < MINOR_COMMIT <= 0.027,0.22232,0.95984,1.19314
CountLineComment <= 15.6,0.12902,0.95848,1.19145
MAJOR_LINE <= -0.07,0.10893,0.94672,1.17683
0.85 < CountClassCoupled <= 4.75,0.22723,0.94303,1.17224
4.75 < CountClassCoupled <= 8.95,0.2,0.93973,1.16815
CountClassBase <= 0.866,0.17009,0.93963,1.16802
0.62 < MAJOR_LINE <= 1.56,0.21071,0.93008,1.15615
-0.07 < MAJOR_LINE <= 0.62,0.28839,0.92879,1.15455
