Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.32,0.20491,0.98039,1.17249
0.32 < MAJOR_COMMIT <= 0.98,0.09777,0.96804,1.15772
0.65 < CountClassCoupled <= 3.45,0.2192,0.9613,1.14966
CountLineComment <= 15.4,0.13571,0.95724,1.1448
MAJOR_LINE <= 0.03,0.25223,0.95221,1.13879
CountClassBase <= 0.815,0.19241,0.95128,1.13767
0.03 < MAJOR_LINE <= 0.68,0.12634,0.947,1.13255
3.45 < CountClassCoupled <= 7,0.19598,0.94305,1.12784
0.98 < MAJOR_COMMIT <= 1.55,0.30045,0.94056,1.12486
CountClassCoupled <= 0.65,0.19152,0.93939,1.12346
