Antecedent,Antecedent Coverage %,Confidence,Lift
0.275 < MAJOR_COMMIT <= 0.89,0.11875,0.9812,1.14593
CountLineComment <= 13.6,0.09821,0.97727,1.14134
MAJOR_COMMIT <= 0.275,0.21071,0.97669,1.14067
0.03 < MAJOR_LINE <= 0.61,0.12054,0.97037,1.13328
3.55 < CountClassCoupled <= 7.1,0.20179,0.96018,1.12137
0.55 < CountClassCoupled <= 3.55,0.21518,0.94813,1.10731
OWN_COMMIT <= 0.18,0.20402,0.94311,1.10144
CountInput_Mean <= 1.5,0.19688,0.93878,1.09638
MAJOR_LINE <= 0.03,0.275,0.92857,1.08446
PercentLackOfCohesion <= 6,0.20625,0.92641,1.08194
