Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 10.5,0.0933,0.97608,1.14893
0.28 < MAJOR_COMMIT <= 0.91,0.10804,0.97107,1.14304
MAJOR_COMMIT <= 0.28,0.2067,0.96328,1.13387
CountClassBase <= 0.92,0.13571,0.95066,1.11901
0.7 < CountClassCoupled <= 3.35,0.19821,0.95045,1.11876
0.02 < MAJOR_LINE <= 0.69,0.13527,0.93399,1.09939
CountInput_Mean <= 1.38,0.19866,0.92584,1.0898
MAJOR_LINE <= 0.02,0.25848,0.92573,1.08967
OWN_COMMIT <= 0.24,0.19911,0.92377,1.08736
CountOutput_Min > 2.97,0.19821,0.92117,1.0843
