Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.19,0.20938,0.97868,1.16485
CountLineComment <= 18.8,0.15848,0.96338,1.14664
0.19 < MAJOR_COMMIT <= 0.86,0.1308,0.95904,1.14148
0.85 < CountClassCoupled <= 3.45,0.21295,0.94969,1.13034
3.45 < CountClassCoupled <= 7.05,0.20714,0.94397,1.12353
CountInput_Mean <= 1.14,0.20134,0.93792,1.11633
OWN_COMMIT <= 0.134,0.20223,0.93377,1.1114
MAJOR_LINE <= 0.01,0.27009,0.93223,1.10956
0.01 < MAJOR_LINE <= 0.74,0.15759,0.92635,1.10256
0.05 < MaxNesting_Mean <= 0.34,0.17634,0.91899,1.0938
