Antecedent,Antecedent Coverage %,Confidence,Lift
0.265 < MAJOR_COMMIT <= 0.925,0.10759,0.98755,1.18485
CountLineComment <= 15,0.10848,0.97119,1.16522
1 < CountClassCoupled <= 3.9,0.21429,0.97083,1.16479
MAJOR_LINE <= -0.02,0.09732,0.96789,1.16126
MAJOR_COMMIT <= 0.265,0.20625,0.96537,1.15823
-0.02 < MAJOR_LINE <= 0.61,0.30446,0.93988,1.12766
3.9 < CountClassCoupled <= 7.45,0.18839,0.92654,1.11165
15 < CountLineComment <= 35.5,0.3183,0.92567,1.1106
0.61 < MAJOR_LINE <= 1.3,0.21339,0.92469,1.10943
CountClassBase <= 0.844,0.16071,0.91944,1.10314
