Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.35,0.20134,0.9867,1.16572
0.06 < MAJOR_LINE <= 0.77,0.14152,0.96845,1.14417
1 < MAJOR_COMMIT <= 1.66,0.1125,0.96825,1.14393
0.55 < CountClassCoupled <= 3.9,0.22232,0.95783,1.13162
MAJOR_LINE <= 0.06,0.24107,0.95556,1.12893
CountClassCoupled <= 0.55,0.17634,0.9519,1.12461
CountLineComment <= 17.4,0.1183,0.95094,1.12348
3.9 < CountClassCoupled <= 7.5,0.21696,0.94239,1.11337
CountClassBase <= 0.865,0.15357,0.93895,1.10931
0.35 < MAJOR_COMMIT <= 1,0.29107,0.93558,1.10533
