Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.28,0.21071,0.98517,1.18644
0.28 < MAJOR_COMMIT <= 0.95,0.12098,0.97048,1.16875
0.07 < MAJOR_LINE <= 0.76,0.1317,0.95932,1.15531
-0.92 < CountPath_Min <= 0.48 & -0.2945 < MINOR_COMMIT <= 0.021,0.11696,0.95802,1.15374
CountLineComment <= 21,0.18795,0.93824,1.12993
MAJOR_LINE <= 0.07,0.24107,0.93704,1.12847
CountInput_Mean <= 1.52,0.19732,0.93213,1.12256
0.45 < CountClassCoupled <= 3.9,0.24911,0.93011,1.12013
3.9 < CountClassCoupled <= 7.55,0.20982,0.92766,1.11718
OWN_COMMIT <= 0.155,0.20045,0.92205,1.11042
