Antecedent,Antecedent Coverage %,Confidence,Lift
0.9 < CountClassCoupled <= 3.9,0.21741,0.97125,1.12726
0.36 < MAJOR_COMMIT <= 0.99,0.09286,0.96635,1.12156
MAJOR_COMMIT <= 0.36,0.2,0.96429,1.11917
CountLineComment <= 13.2,0.09866,0.9638,1.11861
0.19 < MAJOR_LINE <= 0.87,0.12634,0.96113,1.11551
3.9 < CountClassCoupled <= 7.4,0.19911,0.94395,1.09556
CountInput_Min > 2.26,0.17589,0.93655,1.08698
MAJOR_LINE <= 0.19,0.23973,0.92365,1.07201
0.99 < MAJOR_COMMIT <= 1.49,0.3067,0.92285,1.07108
0.856 < OWN_COMMIT <= 1.008,0.30179,0.91716,1.06448
