Antecedent,Antecedent Coverage %,Confidence,Lift
0.25 < MAJOR_COMMIT <= 0.93,0.11652,0.96935,1.17624
MAJOR_COMMIT <= 0.25,0.20402,0.96718,1.17361
CountLineComment <= 18.8,0.13036,0.9589,1.16357
0.95 < CountClassCoupled <= 4.25,0.25223,0.95398,1.15759
0.02 < MAJOR_LINE <= 0.67,0.12991,0.94845,1.15089
MAJOR_LINE <= 0.02,0.26339,0.94746,1.14968
0.93 < MAJOR_COMMIT <= 1.345,0.28438,0.93721,1.13724
CountClassCoupled <= 0.95,0.18036,0.93564,1.13534
1.72 < CountOutput_Mean <= 3.34,0.20179,0.93363,1.1329
CountInput_Min > 2.1,0.17455,0.92839,1.12654
