Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.205,0.21473,0.97921,1.1436
0.205 < MAJOR_COMMIT <= 0.9,0.12232,0.96715,1.12952
MAJOR_LINE <= -0.02,0.0942,0.95735,1.11807
0.4 < CountClassCoupled <= 3,0.21964,0.95732,1.11803
AvgEssential <= 0.875,0.1067,0.94979,1.10924
OWN_COMMIT <= 0.145,0.20089,0.94444,1.103
CountPath_Min <= 0.55,0.14241,0.94357,1.10198
1.46 < CountOutput_Mean <= 2.92,0.17857,0.94,1.09781
-0.02 < MAJOR_LINE <= 0.58,0.31161,0.9298,1.0859
CountInput_Mean <= 1.28,0.20179,0.92699,1.08262
