Antecedent,Antecedent Coverage %,Confidence,Lift
0.22 < MAJOR_COMMIT <= 0.9,0.12812,0.98258,1.21333
MAJOR_COMMIT <= 0.22,0.2067,0.95896,1.18417
1.3 < CountClassCoupled <= 3.9,0.1875,0.95238,1.17604
0.02 < MAJOR_LINE <= 0.66,0.12366,0.94946,1.17243
OWN_COMMIT <= 0.156,0.20045,0.93096,1.14958
CountClassBase <= 0.874,0.14732,0.9303,1.14878
CountLineComment <= 15.6,0.12411,0.92806,1.146
MAJOR_LINE <= 0.02,0.25938,0.92599,1.14345
3.9 < CountClassCoupled <= 7.2,0.18482,0.92029,1.13641
34.6 < CountLineComment <= 54.2,0.19955,0.89709,1.10776
