Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0.16 & 10 < CountLineComment <= 40.5,0.07589,1.0,1.23689
MAJOR_COMMIT <= 0.26,0.2183,0.97546,1.20653
0.26 < MAJOR_COMMIT <= 0.9,0.1058,0.95781,1.1847
-1.66 < CountPath_Min <= 0.28,0.07679,0.95349,1.17936
MAJOR_LINE <= 0.08,0.24777,0.95135,1.17671
CountLineComment <= 10,0.08884,0.94975,1.17473
CountClassBase <= 0.894,0.14688,0.94529,1.16921
0.08 < MAJOR_LINE <= 0.73,0.1375,0.94481,1.16862
0.45 < CountClassCoupled <= 3.95,0.23214,0.94038,1.16315
AvgEssential <= 0.892,0.10045,0.93778,1.15992
