Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.21,0.21161,0.97257,1.15451
0.21 < MAJOR_COMMIT <= 0.9,0.12455,0.97133,1.15303
0.9 < CountClassCoupled <= 3.6,0.22768,0.96275,1.14285
3.6 < CountClassCoupled <= 6.9,0.19643,0.95,1.12772
0.03 < MAJOR_LINE <= 0.67,0.13795,0.94822,1.1256
-1.35 < CountDeclClassVariable <= 0.8,0.35446,0.94207,1.1183
1.22 < MINOR_LINE <= 1.905,0.16205,0.93939,1.11513
OWN_COMMIT <= 0.134,0.20089,0.93778,1.11321
CountClassBase <= 0.936,0.12723,0.93333,1.10793
6 < PercentLackOfCohesion <= 40.5,0.19777,0.92551,1.09864
