Antecedent,Antecedent Coverage %,Confidence,Lift
0.26 < MAJOR_COMMIT <= 0.88,0.11518,0.98837,1.24101
MAJOR_COMMIT <= 0.26,0.21295,0.97275,1.22139
0.03 < MAJOR_LINE <= 0.72,0.13259,0.9596,1.20487
1.2 < CountClassCoupled <= 4.5,0.22098,0.94343,1.18458
CountLineComment <= 16.8,0.12098,0.93727,1.17684
MAJOR_LINE <= 0.03,0.24777,0.92432,1.16059
35.2 < CountLineComment <= 53,0.20491,0.91068,1.14345
OWN_COMMIT <= 0.14,0.19955,0.91051,1.14325
0.72 < MAJOR_LINE <= 1.54,0.22679,0.90945,1.14191
18 < PercentLackOfCohesion <= 49,0.20313,0.8967,1.12591
