Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.32,0.20804,0.96996,1.23801
0 < MAJOR_LINE <= 0.69,0.13304,0.94966,1.21211
MAJOR_LINE <= 0,0.26741,0.92487,1.18047
1.01 < MAJOR_COMMIT <= 1.56,0.08839,0.92424,1.17966
1.1 < CountClassCoupled <= 4.1,0.19732,0.92081,1.17528
4.1 < CountClassCoupled <= 8.15,0.19107,0.90888,1.16005
CountLineComment <= 17.4,0.1308,0.90785,1.15874
0.32 < MAJOR_COMMIT <= 1.01,0.30179,0.89645,1.14419
0.04 < AvgLineComment <= 1.1,0.18259,0.88753,1.1328
1.4 < CountOutput_Mean <= 2.92,0.19107,0.88318,1.12725
