Antecedent,Antecedent Coverage %,Confidence,Lift
0.28 < MAJOR_COMMIT <= 0.895,0.11339,0.98031,1.13719
1.25 < CountClassCoupled <= 3.75,0.19018,0.97183,1.12734
MAJOR_COMMIT <= 0.28,0.20625,0.9697,1.12487
CountLineComment <= 15.4,0.09821,0.96818,1.12311
1.64 < CountOutput_Mean <= 3.18,0.2125,0.96429,1.11859
0.75 < MAJOR_LINE <= 1.39,0.20759,0.95914,1.11262
3.75 < CountClassCoupled <= 7.45,0.21339,0.95397,1.10663
MAJOR_LINE <= 0.03,0.25848,0.95337,1.10593
0.03 < MAJOR_LINE <= 0.75,0.1375,0.9513,1.10353
CountClassCoupled <= 1.25,0.20759,0.94624,1.09765
