Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.175,0.20536,0.97174,1.20726
0 < MAJOR_LINE <= 0.66,0.12679,0.95775,1.18988
0.175 < MAJOR_COMMIT <= 0.91,0.12946,0.95517,1.18668
CountClassCoupled <= -0.1,0.10848,0.95473,1.18613
CountLineComment <= 14,0.11027,0.95142,1.18202
MAJOR_LINE <= 0,0.2683,0.94343,1.17209
1.3 < CountOutput_Mean <= 3.08 & -0.14 < MINOR_COMMIT <= 0.054,0.20223,0.93377,1.1601
CountClassBase <= 0.82,0.17277,0.92765,1.15249
-0.1 < CountClassCoupled <= 4.3,0.29732,0.92492,1.1491
OWN_COMMIT <= 0.155 & -0.14 < MINOR_COMMIT <= 0.054,0.19107,0.9229,1.14658
