Antecedent,Antecedent Coverage %,Confidence,Lift
0.195 < MAJOR_COMMIT <= 0.87,0.12991,0.98969,1.17235
CountLineComment <= 17.6,0.12009,0.96283,1.14052
MAJOR_COMMIT <= 0.195,0.21563,0.96273,1.14041
0.4 < CountClassCoupled <= 4.05,0.23705,0.9548,1.13102
MAJOR_LINE <= -0.03,0.10313,0.94805,1.12302
-0.03 < MAJOR_LINE <= 0.61,0.29107,0.94785,1.12279
OWN_COMMIT <= 0.13 & -3.51 < MINOR_COMMIT <= 0,0.19821,0.93919,1.11252
4.05 < CountClassCoupled <= 7.5,0.18125,0.93842,1.11162
0.98 < MINOR_LINE <= 1.285,0.30625,0.92711,1.09822
0.61 < MAJOR_LINE <= 1.35,0.22857,0.92578,1.09664
