Antecedent,Antecedent Coverage %,Confidence,Lift
0.195 < MAJOR_COMMIT <= 0.89,0.12366,0.98917,1.18552
MAJOR_COMMIT <= 0.195,0.21696,0.98148,1.17631
0.07 < MAJOR_LINE <= 0.75,0.13571,0.97368,1.16696
CountLineComment <= 13,0.10446,0.95726,1.14728
0.5 < CountClassCoupled <= 4.15,0.25089,0.95018,1.13879
CountClassCoupled <= 0.5,0.17232,0.94301,1.13019
MAJOR_LINE <= 0.07,0.24955,0.93739,1.12346
13 < CountLineComment <= 37,0.32813,0.92653,1.11045
4.15 < CountClassCoupled <= 8.55,0.18304,0.92439,1.10788
CountClassBase <= 0.89,0.16205,0.92287,1.10606
