Antecedent,Antecedent Coverage %,Confidence,Lift
0.28 < MAJOR_COMMIT <= 0.855,0.10714,0.99167,1.15815
MAJOR_COMMIT <= 0.28,0.22098,0.97374,1.13721
0 < MAJOR_LINE <= 0.65,0.12857,0.95486,1.11517
MAJOR_LINE <= 0,0.26518,0.94949,1.1089
0.5 < CountClassCoupled <= 4.05,0.24375,0.94872,1.10799
1.31 < MINOR_LINE <= 1.945,0.15982,0.94693,1.1059
PercentLackOfCohesion <= 8,0.20134,0.94678,1.10573
36 < CountLineComment <= 53.4,0.19866,0.94382,1.10227
CountLineComment <= 19,0.14196,0.94025,1.0981
8 < PercentLackOfCohesion <= 45.5,0.19777,0.93905,1.0967
