Antecedent,Antecedent Coverage %,Confidence,Lift
MaxInheritanceTree <= 0.955 & CountClassCoupled <= 0.95,0.05759,1.0,1.23145
OWN_COMMIT <= 0.24 & -1 < CountDeclClassVariable <= 1.2,0.09554,0.98598,1.21418
MAJOR_COMMIT <= 0.33,0.20938,0.97441,1.19994
0.33 < MAJOR_COMMIT <= 0.945,0.09554,0.9486,1.16815
0.06 < MAJOR_LINE <= 0.84,0.14955,0.94627,1.16528
0.95 < CountClassCoupled <= 4,0.22143,0.94355,1.16193
MAJOR_LINE <= 0.06,0.24777,0.92613,1.14047
0.98 < MINOR_LINE <= 1.345,0.30446,0.91642,1.12852
4 < CountClassCoupled <= 8,0.19732,0.91629,1.12836
0.945 < MAJOR_COMMIT <= 1.425,0.29509,0.91377,1.12525
