Antecedent,Antecedent Coverage %,Confidence,Lift
0.3 < MAJOR_COMMIT <= 0.96,0.11205,0.98008,1.15001
MAJOR_COMMIT <= 0.3,0.20357,0.97807,1.14766
0.6 < CountClassCoupled <= 4.2,0.25982,0.97251,1.14113
0.01 < MAJOR_LINE <= 0.69,0.125,0.95357,1.11891
1.58 < CountOutput_Mean <= 3.06,0.2058,0.94794,1.1123
0.69 < MAJOR_LINE <= 1.41,0.21295,0.9392,1.10205
0.075 < MaxNesting_Mean <= 0.43,0.20223,0.93819,1.10086
0.96 < MAJOR_COMMIT <= 1.48,0.29375,0.93769,1.10028
CountClassCoupled <= 0.6,0.16964,0.93684,1.09928
CountLineComment <= 18.2,0.15268,0.93567,1.09791
