Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.285,0.21339,0.98536,1.16969
CountLineComment <= 18,0.13571,0.98026,1.16364
0.285 < MAJOR_COMMIT <= 0.91,0.11071,0.97581,1.15835
0.03 < MAJOR_LINE <= 0.71,0.12366,0.9639,1.14421
1.1 < CountClassCoupled <= 3.35,0.18527,0.95663,1.13558
1.28 < CountOutput_Mean <= 2.98,0.20491,0.94989,1.12759
0.07 < MaxNesting_Mean <= 0.415,0.18348,0.94891,1.12642
AvgLineComment <= 0.14,0.24018,0.94238,1.11867
CountClassBase <= 0.83,0.17545,0.93893,1.11458
MAJOR_LINE <= 0.03,0.26429,0.93243,1.10686
