Antecedent,Antecedent Coverage %,Confidence,Lift
0.215 < MAJOR_COMMIT <= 0.905,0.12723,0.97895,1.18789
0.07 < MAJOR_LINE <= 0.77,0.12589,0.96099,1.1661
MAJOR_COMMIT <= 0.215,0.20982,0.95745,1.1618
CountLineComment <= 6.5,0.08705,0.95385,1.15743
1.05 < CountClassCoupled <= 3.95,0.19196,0.93953,1.14006
CountClassCoupled <= 1.05,0.2125,0.93067,1.12931
MAJOR_LINE <= 0.07,0.25625,0.92857,1.12676
PercentLackOfCohesion <= 10.2,0.20268,0.9207,1.11721
-3.2 < CountDeclClassVariable <= 0.9,0.34152,0.92026,1.11668
1.66 < CountOutput_Mean <= 3.4,0.20804,0.91845,1.11448
