Antecedent,Antecedent Coverage %,Confidence,Lift
0.27 < MAJOR_COMMIT <= 0.925,0.1125,0.98413,1.21457
MAJOR_COMMIT <= 0.27,0.20714,0.96983,1.19692
CountLineComment <= 22.2,0.22545,0.9505,1.17306
PercentLackOfCohesion <= 10.8,0.19866,0.94157,1.16205
MAJOR_LINE <= 0,0.26607,0.93121,1.14926
0.8 < CountClassCoupled <= 3.6,0.19732,0.9276,1.14481
CountClassBase <= 0.902,0.14286,0.925,1.1416
0 < MAJOR_LINE <= 0.64,0.12679,0.92254,1.13856
CountClassCoupled <= 0.8,0.19955,0.91275,1.12648
OWN_COMMIT <= 0.206,0.19821,0.89865,1.10908
