Antecedent,Antecedent Coverage %,Confidence,Lift
1.3 < CountClassCoupled <= 4,0.19464,0.95872,1.18517
0.38 < MAJOR_COMMIT <= 0.99,0.09063,0.95567,1.1814
MAJOR_COMMIT <= 0.38,0.20402,0.9453,1.16858
0.99 < MAJOR_COMMIT <= 1.49,0.30312,0.9352,1.1561
CountClassBase <= 0.904,0.1567,0.92877,1.14815
0 < MAJOR_LINE <= 0.69,0.125,0.92857,1.1479
CountClassCoupled <= 1.3,0.23661,0.92642,1.14524
MAJOR_LINE <= 0,0.25759,0.92374,1.14193
CountLineComment <= 18,0.13125,0.92177,1.13949
8 < PercentLackOfCohesion <= 40,0.19955,0.91275,1.12835
