Antecedent,Antecedent Coverage %,Confidence,Lift
0.24 < MAJOR_COMMIT <= 0.89,0.1183,0.98113,1.21021
MAJOR_COMMIT <= 0.24,0.2183,0.97342,1.20069
0.25 < CountClassCoupled <= 3.9,0.24107,0.9537,1.17637
CountLineComment <= 20.8,0.17991,0.95285,1.17533
MAJOR_LINE <= 0.02,0.26205,0.94889,1.17044
0.02 < MAJOR_LINE <= 0.66,0.12768,0.94406,1.16447
PercentLackOfCohesion <= 7.5,0.20446,0.9345,1.15268
CountInput_Mean <= 1.24,0.19286,0.92824,1.14497
3.9 < CountClassCoupled <= 7.95,0.19152,0.92774,1.14435
MINOR_LINE <= 0.95,0.10313,0.92641,1.1427
