Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.155,0.21473,0.97505,1.17174
0.155 < MAJOR_COMMIT <= 0.88,0.1433,0.96885,1.16428
3.85 < CountClassCoupled <= 8.05,0.20938,0.9403,1.12997
0.9 < CountClassCoupled <= 3.85,0.19821,0.93694,1.12593
CountClassBase <= 0.884,0.13661,0.93464,1.12317
CountClassCoupled <= 0.9,0.19866,0.93258,1.1207
CountLineComment <= 20.2,0.16964,0.92895,1.11633
MAJOR_LINE <= 0.02,0.26786,0.92833,1.11559
0.02 < MAJOR_LINE <= 0.71,0.12321,0.92754,1.11464
0.71 < MAJOR_LINE <= 1.58,0.21027,0.92569,1.11242
