Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.22,0.20625,0.98918,1.15344
0.22 < MAJOR_COMMIT <= 0.9,0.13616,0.97049,1.13165
1.3 < CountClassCoupled <= 4.45,0.20759,0.96129,1.12092
PercentLackOfCohesion <= 9.4,0.20045,0.95991,1.11931
CountLineComment <= 13.6,0.11161,0.956,1.11475
0.105 < MaxNesting_Mean <= 0.5,0.20804,0.95064,1.10851
CountInput_Mean <= 1.64,0.19509,0.94737,1.10469
-0.01 < MAJOR_LINE <= 0.6,0.29107,0.94018,1.09631
OWN_COMMIT <= 0.14,0.20313,0.93846,1.0943
MaxNesting_Mean <= 0.105,0.20491,0.93464,1.08985
