Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0.198 & 0.98 < MINOR_LINE <= 1.225,0.07366,1.0,1.19722
CountLineComment <= 12,0.10223,0.99127,1.18676
MAJOR_COMMIT <= 0.27,0.20045,0.98664,1.18122
OWN_COMMIT <= 0.198 & -0.66 < CountDeclMethodDefault <= 0.15,0.10759,0.9834,1.17735
OWN_COMMIT <= 0.198 & -0.005 < CountDeclMethodProtected <= 0.43,0.14821,0.98193,1.17558
0.02 < MAJOR_LINE <= 0.59,0.12232,0.98175,1.17537
0.27 < MAJOR_COMMIT <= 0.95,0.13036,0.9589,1.14802
MAJOR_LINE <= 0.02,0.26964,0.94371,1.12983
CountClassCoupled <= 1.35,0.2067,0.93737,1.12223
1.35 < CountClassCoupled <= 4.5,0.19152,0.93706,1.12187
