Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0.23 & -0.4 < CountClassDerived <= 0.14,0.10179,0.9693,1.23365
MAJOR_COMMIT <= 0.32,0.2,0.96652,1.23011
CountLineComment <= 6.5,0.09688,0.96313,1.22581
1.1 < CountClassCoupled <= 5.25,0.20804,0.95923,1.22083
OWN_COMMIT <= 0.23 & -0.94 < CountDeclMethodProtected <= 0.05,0.11473,0.94553,1.2034
1.04 < MAJOR_COMMIT <= 1.7,0.10938,0.93469,1.18961
0.1 < MAJOR_LINE <= 0.97,0.13393,0.93,1.18364
AvgEssential <= 0.919,0.06786,0.92763,1.18062
MAJOR_LINE <= 0.1,0.22991,0.92621,1.17882
0.32 < MAJOR_COMMIT <= 1.04,0.28482,0.92163,1.17298
