Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.25,0.20938,0.98294,1.19468
0.25 < MAJOR_COMMIT <= 0.95,0.11384,0.97647,1.18681
0.03 < MAJOR_LINE <= 0.69,0.13304,0.9698,1.1787
1.1 < CountClassCoupled <= 4.35,0.19464,0.96101,1.16802
CountLineComment <= 21.6,0.16339,0.94262,1.14567
MAJOR_LINE <= 0.03,0.25357,0.94014,1.14266
CountClassBase <= 0.914,0.15536,0.93966,1.14207
4.35 < CountClassCoupled <= 7.9,0.19152,0.93939,1.14175
0.085 < MaxNesting_Mean <= 0.445,0.19018,0.93427,1.13552
0.95 < MAJOR_COMMIT <= 1.46,0.28214,0.92722,1.12695
