Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.44,0.20045,0.97996,1.20148
CountLineComment <= 17.4,0.11518,0.97674,1.19754
0.03 < MAJOR_LINE <= 0.67,0.1317,0.96271,1.18034
0.44 < MAJOR_COMMIT <= 0.99,0.08214,0.96196,1.17941
CountClassCoupled <= -0.05,0.11071,0.95968,1.17662
MAJOR_LINE <= 0.03,0.24732,0.95487,1.17073
4.15 < CountClassCoupled <= 8.75,0.17768,0.95226,1.16752
-0.05 < CountClassCoupled <= 4.15,0.3183,0.9467,1.16071
0.99 < MAJOR_COMMIT <= 1.65,0.31429,0.94318,1.15639
MaxInheritanceTree <= 0.955,0.14018,0.93949,1.15187
