Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.31,0.19732,0.97511,1.20146
MAJOR_LINE <= -0.07,0.10982,0.95122,1.17202
CountLineComment <= 19,0.14464,0.94444,1.16367
0.35 < CountClassCoupled <= 4.75,0.27589,0.94013,1.15836
1 < MAJOR_COMMIT <= 1.56,0.08571,0.9375,1.15512
0.31 < MAJOR_COMMIT <= 1,0.31875,0.92437,1.13894
PercentLackOfCohesion <= 16.4,0.20089,0.92222,1.13629
CountClassBase <= 0.944,0.14152,0.92114,1.13495
-0.07 < MAJOR_LINE <= 0.57,0.2933,0.91933,1.13273
1.68 < CountOutput_Mean <= 3.44,0.2058,0.9154,1.12789
