Antecedent,Antecedent Coverage %,Confidence,Lift
0.22 < MAJOR_COMMIT <= 0.87,0.13214,0.98311,1.17449
MAJOR_COMMIT <= 0.22,0.21339,0.96025,1.14718
0.95 < CountClassCoupled <= 3.75,0.19107,0.95794,1.14442
CountLineComment <= 20.2,0.16786,0.94947,1.1343
MAJOR_LINE <= 0.02,0.26384,0.93739,1.11987
0.02 < MAJOR_LINE <= 0.71,0.13616,0.93443,1.11633
OWN_COMMIT <= 0.13,0.20268,0.92952,1.11046
1.6 < CountOutput_Mean <= 3.16,0.21295,0.92453,1.1045
3.75 < CountClassCoupled <= 7.4,0.21652,0.92371,1.10353
10.6 < PercentLackOfCohesion <= 42.4,0.19821,0.91216,1.08973
