test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
7,0,0.0,0.0,1.0,0.0,9.0,2.0,147.0,1.0,9.0,1.0,0.57,1.0,73.0,2.0,0.0,15.0,8.0,2.53846153846154,1.0,0.0,0.0,217.0,0.2,0.0,2.0,0.0,0.6121865,0.3878135
7,1,3.0,0.0,1.0,1.0,4.0,2.0,104.0,2.0,1.0,8.0,6.3,0.0,80.0,6.0,0.0,12.0,1.0,2.3125,1.0,1.0,0.0,192.0,0.7,0.0,1.0,0.0,0.7373097,0.26269034
185,0,1.0,0.0,1.0,1.0,8.0,2.0,112.0,1.0,6.0,0.0,0.89,9.0,95.0,3.0,7.0,15.0,1.0,3.1,1.0,0.0,0.0,47.0,0.3,0.0,1.0,5.0,0.6085632,0.39143685
185,1,0.0,0.0,1.0,0.0,18.0,2.0,111.0,3.0,1.0,51.0,0.82,1.0,93.0,2.0,0.0,21.0,2.0,3.66666666666667,0.0,1.0,0.0,25.0,0.461538461538462,0.0,5.0,2.0,0.6023776,0.3976224
187,0,7.0,0.0,1.0,0.0,4.0,2.0,325.0,11.0,4.0,7.0,0.55,1.0,100.0,5.0,1.0,0.0,2.0,3.42592592592593,0.0,0.0,0.0,106.0,0.380952380952381,3.0,1.0,0.0,0.5865031,0.4134969
187,1,0.0,0.0,1.0,0.0,7.0,2.0,341.0,8.0,10.0,8.0,3.5,1.0,100.0,5.0,35.0,5.0,2.0,3.05714285714286,0.0,0.0,0.0,167.0,0.285714285714286,0.0,4.0,5.0,0.5255983,0.47440168
187,2,3.0,1.0,3.0,25.0,8.0,4.0,351.0,6.0,4.0,3.0,7.7,0.0,33.0,2.0,2.0,12.0,2.0,5.29411764705882,0.0,1.0,0.0,35.0,0.230769230769231,0.0,1.0,1.0,0.6604044,0.33959562
238,0,2.0,12.0,1.0,0.0,7.0,2.0,83.0,10.0,39.0,13.0,1.05,0.0,100.0,2.0,30.0,53.0,2.0,10.4,0.0,0.0,3.0,1022.0,0.294117647058824,2.0,4.0,6.0,0.56577945,0.43422052
238,1,7.0,0.0,1.0,0.0,6.0,2.0,71.0,20.0,25.0,8.0,0.8,0.0,96.0,4.0,40.0,34.0,2.0,2.89156626506024,0.0,0.0,0.0,952.0,0.315789473684211,0.0,6.0,5.0,0.6371957,0.36280426
238,2,2.0,4.0,1.0,5.0,6.0,2.0,577.0,9.0,10.0,16.0,10.6,0.0,100.0,1.0,1.0,32.0,3.0,5.52307692307692,0.0,0.0,0.0,470.0,0.485714285714286,4.0,1.0,6.0,0.6542658,0.34573418
238,3,5.0,0.0,1.0,0.0,6.0,2.0,488.0,6.0,17.0,6.0,0.71,0.0,95.0,4.0,12.0,22.0,2.0,4.28358208955224,0.0,0.0,0.0,3.0,0.7,3.0,5.0,5.0,0.6074825,0.3925175
264,0,0.0,3.0,1.0,0.0,10.0,1.0,349.0,1.0,0.0,9.0,0.99,0.0,90.0,2.0,1.0,9.0,1.0,7.59259259259259,1.0,1.0,0.0,17.0,0.222222222222222,0.0,1.0,3.0,0.9126225,0.08737747
264,1,34.0,1.0,3.0,25.0,8.0,4.0,351.0,6.0,4.0,3.0,0.43,0.0,90.0,2.0,2.0,12.0,2.0,5.29411764705882,0.0,1.0,0.0,1.0,0.230769230769231,0.0,5.0,1.0,0.5220213,0.47797868
264,2,5.0,0.0,2.0,32.0,10.0,4.0,388.0,2.0,0.0,21.0,11.4,1.0,97.0,1.0,0.0,3.0,2.0,7.14705882352941,0.0,1.0,0.0,9.0,0.333333333333333,0.0,4.0,2.0,0.7987851,0.20121494
279,0,22.0,0.0,1.0,0.0,7.0,2.0,216.0,2.0,7.0,3.0,1.19,0.0,78.0,5.0,2.0,12.0,1.0,4.0,0.0,1.0,0.0,0.0,0.333333333333333,0.0,1.0,3.0,0.7474987,0.2525013
