test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
78,0,6.0,43.0,1.0,21.0,3.0,16.0,2.0,27.0,24.0,21.0,62.0,0.75,0.0,97.0,0.0,2.0,9.0,2.0,5.14705882352941,0.0,31.0,0.0,1.0,0.527452745274527,4.0,0.51,0.49
80,0,1.0,44.0,1.0,6.0,114.0,2.0,9.0,269.0,2.0,12.0,115.0,0.53,0.0,97.0,2.0,3.0,19.0,5.0,8.46153846153846,0.0,1.0,0.0,0.0,0.8,4.0,0.51,0.49
86,0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,7.0,3.0,42.6,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.59,0.41
95,0,1.0,4.0,1.0,4.0,0.0,8.0,2.0,1049.0,6.0,22.0,23.0,6.66,0.0,95.0,1.0,1.0,7.0,6.0,4.21296296296296,0.0,0.0,0.0,0.0,0.642458100558659,5.0,0.54,0.46
96,0,0.0,12.0,1.0,1.0,0.0,0.0,2.0,29.0,1.0,1.0,5.0,0.2,0.0,75.0,1.0,0.0,7.0,2.0,42.6,1.0,1.0,0.0,0.0,0.533980582524272,2.0,0.65,0.35
104,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,44.3,1.0,1.0,0.0,2.0,1.0,2.0,0.53,0.47
166,0,0.0,0.0,1.0,52.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,2.0,44.3,0.0,1.0,0.0,37.0,1.0,3.0,0.52,0.48
192,0,0.0,0.0,1.0,38.0,0.0,14.0,2.0,83.0,1.0,8.0,5.0,7.78,0.0,82.0,1.0,3.0,28.0,2.0,47.6,0.0,10.0,0.0,178.0,1.0,2.0,0.51,0.49
195,0,0.0,44.0,1.0,3.0,114.0,2.0,9.0,164.0,1.0,2.0,115.0,0.56,0.0,96.0,1.0,2.0,22.0,5.0,2.75,0.0,0.0,0.0,0.0,0.8,2.0,0.53,0.47
251,0,0.0,0.0,1.0,38.0,0.0,14.0,1.0,170.0,1.0,0.0,5.0,7.78,0.0,97.0,2.0,0.0,28.0,1.0,47.6,1.0,10.0,0.0,178.0,1.0,3.0,0.53,0.47
267,0,38.0,1.0,2.0,49.0,0.0,10.0,3.0,132.0,23.0,9.0,14.0,7.85,2.0,21.0,6.0,36.0,26.0,2.0,4.025,0.0,0.0,0.0,39.0,1.0,2.0,0.51,0.49
268,0,14.0,41.0,1.0,3.0,0.0,1.0,3.0,200.0,15.0,0.0,29.0,0.16,14.0,94.0,2.0,1.0,49.0,3.0,4.28712871287129,0.0,0.0,0.0,21.0,1.0,1.0,0.52,0.48
282,0,1.0,1.0,1.0,38.0,0.0,14.0,2.0,70.0,6.0,2.0,5.0,7.78,1.0,85.0,2.0,1.0,40.0,2.0,47.6,0.0,10.0,0.0,178.0,1.0,3.0,0.52,0.48
