test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
194,0,0.0,0.0,1.0,1.0,5.0,2.0,1635.0,1.0,11.0,0.0,2.9,1.0,97.0,3.0,9.0,2.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,5.0,7.0,0.5934942408852312,0.4065057591147688
194,1,0.0,0.0,1.0,11.0,5.0,2.0,111.0,1.0,11.0,0.0,0.53,0.0,97.0,3.0,9.0,23.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,4.0,7.0,0.63224517103212,0.36775482896788003
194,2,0.0,0.0,7.0,34.0,5.0,2.0,111.0,1.0,11.0,0.0,0.53,0.0,97.0,3.0,9.0,23.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,5.0,7.0,0.618050485663268,0.38194951433673197
194,3,0.0,0.0,1.0,1.0,5.0,2.0,111.0,1.0,11.0,0.0,0.53,0.0,97.0,3.0,9.0,23.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,5.0,7.0,0.5036368861399475,0.4963631138600525
194,4,0.0,0.0,1.0,1.0,5.0,2.0,111.0,1.0,11.0,19.0,9.8,1.0,97.0,3.0,9.0,23.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,2.0,7.0,0.5743868487699313,0.4256131512300687
194,5,0.0,0.0,1.0,12.0,5.0,2.0,111.0,1.0,11.0,0.0,0.53,0.0,97.0,3.0,9.0,23.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,5.0,7.0,0.5841953465674188,0.4158046534325813
194,6,0.0,0.0,1.0,1.0,5.0,2.0,111.0,1.0,11.0,44.0,6.7,1.0,97.0,3.0,9.0,23.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,5.0,2.0,0.608601294359557,0.391398705640443
194,7,0.0,0.0,1.0,1.0,5.0,2.0,1643.0,1.0,11.0,0.0,0.53,1.0,97.0,3.0,9.0,0.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,0.2,0.0,5.0,7.0,0.5948540301436525,0.4051459698563475
194,8,0.0,0.0,2.0,1.0,5.0,2.0,111.0,1.0,11.0,0.0,0.53,0.0,97.0,3.0,9.0,23.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,5.0,7.0,0.5230264342987898,0.4769735657012102
194,9,0.0,0.0,1.0,11.0,5.0,2.0,111.0,1.0,11.0,0.0,0.53,0.0,97.0,3.0,9.0,23.0,1.0,2.71428571428571,0.0,0.0,0.0,17.0,1.0,0.0,5.0,7.0,0.5841953465674188,0.4158046534325813
251,0,0.0,28.0,1.0,0.0,7.0,2.0,270.0,7.0,39.0,8.0,6.9,0.0,100.0,4.0,21.0,29.0,8.0,13.009756097561,0.0,0.0,0.0,162.0,0.705882352941177,0.0,1.0,11.0,0.5388021655573865,0.4611978344426135
251,1,4.0,28.0,15.0,0.0,18.0,2.0,143.0,7.0,32.0,41.0,13.9,0.0,100.0,4.0,21.0,70.0,8.0,13.009756097561,0.0,0.0,0.0,993.0,0.705882352941177,0.0,1.0,11.0,0.6181854382274499,0.38181456177255013
251,2,3.0,28.0,1.0,0.0,7.0,2.0,1868.0,7.0,39.0,22.0,0.84,0.0,100.0,4.0,21.0,7.0,0.0,13.009756097561,0.0,17.0,0.0,86.0,0.705882352941177,0.0,1.0,11.0,0.6804128077947977,0.3195871922052023
251,3,4.0,28.0,15.0,0.0,18.0,2.0,143.0,7.0,39.0,41.0,13.9,0.0,100.0,4.0,21.0,70.0,8.0,13.009756097561,0.0,0.0,0.0,993.0,0.705882352941177,0.0,1.0,11.0,0.6181854382274499,0.38181456177255013
251,4,3.0,28.0,1.0,0.0,8.0,2.0,1868.0,6.0,39.0,8.0,0.84,0.0,100.0,6.0,21.0,70.0,8.0,13.009756097561,27.0,0.0,2.0,162.0,0.705882352941177,0.0,3.0,1.0,0.5517136620702514,0.4482863379297486
251,5,10.0,28.0,5.0,0.0,7.0,2.0,1868.0,7.0,39.0,8.0,11.8,0.0,100.0,4.0,21.0,7.0,8.0,40.6,0.0,0.0,0.0,715.0,0.705882352941177,0.0,1.0,11.0,0.5128429917394219,0.487157008260578
