"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.989 < AvgEssential <= 1.033'","b'target = 0'",0.71203,1486,0.71203,1486,1,0.0116,1.01656,2.09991e-19,0.98371,2053
"b'000001'","b'-0.0465 < OWN_COMMIT <= 0.004'","b'target = 0'",0.60949,1272,0.60949,1272,1,0.00993,1.01656,8.50825e-15,0.98371,2053
"b'000002'","b'-0.18 < CountDeclClassVariable <= 0.115'","b'target = 0'",0.55391,1156,0.55391,1156,1,0.00902,1.01656,8.57046e-13,0.98371,2053
"b'000003'","b'-0.335 < CountDeclMethodPrivate <= 0.1'","b'target = 0'",0.51653,1078,0.51653,1078,1,0.00841,1.01656,1.38587e-11,0.98371,2053
"b'000004'","b'0.75 < CountDeclInstanceMethod <= 5.2'","b'target = 0'",0.32726,683,0.32726,683,1,0.00533,1.01656,1.22789e-06,0.98371,2053
"b'000005'","b'-0.225 < CountClassDerived <= 0.05'","b'target = 0'",0.5103,1065,0.50982,1064,0.99906,0.00783,1.01561,8.11391e-10,0.98371,2053
"b'000006'","b'-0.01 < CountDeclMethodDefault <= 0.27'","b'target = 0'",0.70196,1465,0.70101,1463,0.99863,0.01048,1.01517,2.47472e-15,0.98371,2053
"b'000007'","b'-0.0508 < MINOR_COMMIT <= 0.0024'","b'target = 0'",0.97173,2028,0.96981,2024,0.99803,0.01391,1.01456,2.20381e-46,0.98371,2053
"b'000008'","b'0.72 < CountDeclClass <= 1.025'","b'target = 0'",0.60086,1254,0.59943,1251,0.99761,0.00835,1.01413,4.41873e-10,0.98371,2053
"b'000009'","b'0.919 < CountClassBase <= 1.011'","b'target = 0'",0.48059,1003,0.47916,1000,0.99701,0.00639,1.01352,9.42837e-07,0.98371,2053
