test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
0,0,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,1.02,0.0,100.0,2.0,0.0,12.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,1.7,318.0,0.461538461538462,0.0,5.0,0.0,0.9302036,0.06979638
6,0,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,20.0,0.88,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,0.333333333333333,0.0,5.0,3.0,0.80999404,0.19000594
10,0,1.0,0.0,4.0,6.0,0.0,5.0,1.0,0.0,10.0,7.0,0.61,2.0,80.0,2.0,0.0,4.0,1.0,4.125,1.0,4.6,1.0,1.0,2.1,346.0,0.3,0.0,4.0,3.0,0.640105,0.35989502
13,0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,33.0,0.49,1.0,79.0,2.0,0.0,3.0,1.0,3.5,1.0,3.8,1.0,1.0,0.916666666666667,216.0,0.3,0.0,4.0,3.0,0.635182,0.36481798
14,0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,11.0,13.0,3.0,0.27,0.0,82.0,4.0,2.0,8.0,1.0,6.06666666666667,1.0,5.86666666666667,0.0,1.0,5.9,245.0,1.1,0.0,2.0,3.0,0.73230994,0.26769006
26,0,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,4.0,9.0,0.79,0.0,74.0,2.0,0.0,11.0,1.0,3.33333333333333,30.0,4.11111111111111,1.0,1.0,4.5,326.0,0.333333333333333,0.0,4.0,4.0,0.81197155,0.18802844
27,0,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,12.0,1.03,0.0,75.0,2.0,1.0,1.0,1.0,3.08333333333333,1.0,4.16666666666667,2.0,1.0,0.352941176470588,346.0,0.384615384615385,0.0,4.0,3.0,0.86039513,0.13960488
30,0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,4.0,7.0,0.83,0.0,71.0,2.0,0.0,9.0,1.0,2.85714285714286,1.0,4.14285714285714,1.0,1.0,4.5,423.0,0.384615384615385,0.0,4.0,1.0,0.9595867,0.04041333
33,0,0.0,1.0,1.0,3.0,2.0,6.0,3.0,0.0,4.0,8.0,1.06,0.0,100.0,2.0,0.0,12.0,1.0,3.22222222222222,1.0,4.55555555555556,1.0,1.0,5.1,1317.0,0.333333333333333,0.0,3.0,1.0,0.9612029,0.038797088
37,0,0.0,0.0,1.0,2.0,1.0,6.0,3.0,0.0,5.0,11.0,0.99,0.0,72.0,2.0,0.0,12.0,1.0,2.72727272727273,1.0,4.09090909090909,1.0,1.0,1.8,347.0,0.357142857142857,0.0,5.0,2.0,0.8611239,0.13887611
