"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.095 < CountInput_Min <= 0.25 & -0.21 < CountDeclMethodPrivate <= 0.285 & -0.57 < CountClassDerived <= 0.01 & 0.96 < CountDeclClass <= 1.112'","b'target = 0'",0.05098,104,0.05098,104,1,0.02094,1.69717,8.7682e-13,0.58922,1202
"b'000001'","b'RatioCommentToCode > 1.545 & -41 < Added_lines <= 8.5'","b'target = 0'",0.0799,163,0.07696,157,0.96319,0.02988,1.6347,1.56974e-12,0.58922,1202
"b'000002'","b'MaxInheritanceTree <= 0.85 & -0.03 < MAJOR_LINE <= 0.42'","b'target = 0'",0.04902,100,0.04706,96,0.96,0.01818,1.62928,1.08994e-08,0.58922,1202
"b'000003'","b'OWN_COMMIT <= 0.005 & -0.21 < CountDeclMethodPrivate <= 0.285'","b'target = 0'",0.09804,200,0.09265,189,0.945,0.03488,1.60383,2.86544e-22,0.58922,1202
"b'000004'","b'0.755 < CountDeclMethodDefault <= 2.3 & -41 < Added_lines <= 8.5'","b'target = 0'",0.0799,163,0.07549,154,0.94479,0.02841,1.60346,5.28569e-10,0.58922,1202
"b'000005'","b'AvgEssential > 1.777 & -41 < Added_lines <= 8.5'","b'target = 0'",0.07745,158,0.07255,148,0.93671,0.02691,1.58976,8.9741e-09,0.58922,1202
"b'000006'","b'-0.03 < MAJOR_LINE <= 0.42 & -0.21 < CountDeclMethodPrivate <= 0.285'","b'target = 0'",0.12549,256,0.11716,239,0.93359,0.04322,1.58447,2.9609e-27,0.58922,1202
"b'000007'","b'MaxInheritanceTree <= 0.85 & -0.2 < CountDeclMethodDefault <= 0.245'","b'target = 0'",0.06225,127,0.05784,118,0.92913,0.02116,1.5769,2.01968e-16,0.58922,1202
"b'000008'","b'0.3 < CountDeclMethodPublic <= 3.2 & -41 < Added_lines <= 8.5'","b'target = 0'",0.14412,294,0.13382,273,0.92857,0.04891,1.57594,1.2997e-15,0.58922,1202
"b'000009'","b'CountLineComment <= 20'","b'target = 0'",0.16961,346,0.15735,321,0.92775,0.05742,1.57454,2.52436e-53,0.58922,1202
