"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.81 < MaxInheritanceTree <= 1.32 & 0.955 < CountDeclClass <= 1.17'","b'target = 0'",0.1652,337,0.16324,333,0.98813,0.03885,1.31236,7.8529e-30,0.75294,1536
"b'000001'","b'MAJOR_LINE <= 0.04'","b'target = 0'",0.24706,504,0.23971,489,0.97024,0.05369,1.2886,2.52954e-50,0.75294,1536
"b'000002'","b'-3.4 < Added_lines <= 1.45'","b'target = 0'",0.45735,933,0.44069,899,0.96356,0.09633,1.27973,5.79048e-106,0.75294,1536
"b'000003'","b'MaxInheritanceTree <= 0.81'","b'target = 0'",0.20245,413,0.19461,397,0.96126,0.04217,1.27667,5.57824e-36,0.75294,1536
"b'000004'","b'CountInput_Mean <= 1.42 & -0.245 < CountDeclClassMethod <= 0.12'","b'target = 0'",0.08088,165,0.07696,157,0.95152,0.01606,1.26373,1.12628e-11,0.75294,1536
"b'000005'","b'CountInput_Mean <= 1.42 & 0.955 < CountDeclClass <= 1.17'","b'target = 0'",0.14118,288,0.13431,274,0.95139,0.02802,1.26356,1.1239e-14,0.75294,1536
"b'000006'","b'RatioCommentToCode > 1.965'","b'target = 0'",0.19853,405,0.18873,385,0.95062,0.03924,1.26254,4.47534e-31,0.75294,1536
"b'000007'","b'6.1 < AvgLineComment <= 9.45 & -0.15 < CountDeclMethodPrivate <= 0.4'","b'target = 0'",0.08431,172,0.0799,163,0.94767,0.01642,1.25863,3.83951e-10,0.75294,1536
"b'000008'","b'0.04 < MAJOR_LINE <= 0.68'","b'target = 0'",0.15882,324,0.14902,304,0.93827,0.02943,1.24614,4.70552e-21,0.75294,1536
"b'000009'","b'Added_lines <= -3.4'","b'target = 0'",0.07941,162,0.07451,152,0.93827,0.01472,1.24614,1.41243e-10,0.75294,1536
