"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountLineComment <= 34.5 & -23.6 < Added_lines <= 0.4'","b'target = 0'",0.09559,195,0.0951,194,0.99487,0.02936,1.44657,5.36846e-11,0.68775,1403
"b'000001'","b'MaxInheritanceTree <= 0.59 & -0.51 < CountDeclMethodProtected <= 0.28'","b'target = 0'",0.09608,196,0.0951,194,0.9898,0.02902,1.43919,6.35746e-13,0.68775,1403
"b'000002'","b'MaxNesting_Mean <= 0.09 & PercentLackOfCohesion <= 1'","b'target = 0'",0.11422,233,0.11225,229,0.98283,0.0337,1.42907,5.8186e-13,0.68775,1403
"b'000003'","b'1.14 < MaxInheritanceTree <= 1.94 & -0.51 < CountDeclMethodProtected <= 0.28'","b'target = 0'",0.07745,158,0.07598,155,0.98101,0.02271,1.42642,8.23623e-09,0.68775,1403
"b'000004'","b'MaxInheritanceTree <= 0.59 & -0.79 < CountDeclMethodPrivate <= 0.15'","b'target = 0'",0.11667,238,0.11275,230,0.96639,0.03251,1.40515,6.64447e-17,0.68775,1403
"b'000005'","b'MaxNesting_Mean <= 0.09 & -0.79 < CountDeclMethodPrivate <= 0.15'","b'target = 0'",0.15147,309,0.14608,298,0.9644,0.04191,1.40227,2.94191e-22,0.68775,1403
"b'000006'","b'4.4 < CountClassCoupled <= 7.55 & -0.51 < CountDeclMethodProtected <= 0.28'","b'target = 0'",0.11373,232,0.10931,223,0.96121,0.0311,1.39762,3.5543e-09,0.68775,1403
"b'000007'","b'MaxNesting_Mean <= 0.09 & 0.784 < AvgEssential <= 1.014'","b'target = 0'",0.15049,307,0.14461,295,0.96091,0.04111,1.39719,1.45875e-38,0.68775,1403
"b'000008'","b'1.14 < MaxInheritanceTree <= 1.94 & -0.24 < CountClassDerived <= 0.58'","b'target = 0'",0.06814,139,0.0652,133,0.95683,0.01834,1.39126,6.59419e-11,0.68775,1403
"b'000009'","b'MaxInheritanceTree <= 0.59 & CountClassBase <= 0.516'","b'target = 0'",0.11127,227,0.10637,217,0.95595,0.02984,1.38997,1.77705e-09,0.68775,1403
