"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 2.675 & PercentLackOfCohesion <= 0'","b'target = 0'",0.10392,212,0.10343,211,0.99528,0.03206,1.44923,5.15408e-10,0.68676,1401
"b'000001'","b'MaxNesting_Mean <= 0.08 & CountDeclMethodPublic <= 1.5'","b'target = 0'",0.07157,146,0.07108,145,0.99315,0.02193,1.44613,1.05539e-11,0.68676,1401
"b'000002'","b'RatioCommentToCode > 2.675 & -19 < Added_lines <= 5'","b'target = 0'",0.12451,254,0.12353,252,0.99213,0.03802,1.44464,6.88847e-13,0.68676,1401
"b'000003'","b'RatioCommentToCode > 2.675 & -1.5 < CountClassDerived <= 0'","b'target = 0'",0.05784,118,0.05735,117,0.99153,0.01763,1.44376,1.9522e-15,0.68676,1401
"b'000004'","b'MaxNesting_Mean <= 0.08 & 0.74 < CountClassCoupled <= 2.64'","b'target = 0'",0.05441,111,0.05392,110,0.99099,0.01655,1.44298,2.99832e-17,0.68676,1401
"b'000005'","b'CountClassBase <= 0.553 & -19 < Added_lines <= 5'","b'target = 0'",0.10441,213,0.10343,211,0.99061,0.03173,1.44243,2.61356e-10,0.68676,1401
"b'000006'","b'MaxNesting_Mean <= 0.08 & -0.115 < MAJOR_LINE <= 0.315'","b'target = 0'",0.08578,175,0.0848,173,0.98857,0.02589,1.43946,1.60966e-22,0.68676,1401
"b'000007'","b'RatioCommentToCode > 2.675 & CountDeclMethodPublic <= 1.5'","b'target = 0'",0.08088,165,0.0799,163,0.98788,0.02435,1.43845,2.36934e-12,0.68676,1401
"b'000008'","b'0.65 < MaxInheritanceTree <= 1.52 & 0.315 < MAJOR_LINE <= 1.03'","b'target = 0'",0.07157,146,0.07059,144,0.9863,0.02144,1.43616,6.46848e-11,0.68676,1401
"b'000009'","b'AvgEssential <= 0.921 & CountDeclMethodPublic <= 1.5'","b'target = 0'",0.0652,133,0.06422,131,0.98496,0.01944,1.43421,3.89655e-09,0.68676,1401
