"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountLineComment <= 18.2'","b'target = 0'",0.15179,340,0.15,336,0.98824,0.01475,1.10904,7.4437e-14,0.89107,1996
"b'000001'","b'0.86 < RatioCommentToCode <= 1.595'","b'target = 0'",0.18839,422,0.18571,416,0.98578,0.01784,1.10629,2.87491e-16,0.89107,1996
"b'000002'","b'OWN_COMMIT <= -0.019'","b'target = 0'",0.08036,180,0.07902,177,0.98333,0.00741,1.10354,9.85733e-07,0.89107,1996
"b'000003'","b'MAJOR_LINE <= -0.125'","b'target = 0'",0.10357,232,0.10179,228,0.98276,0.0095,1.1029,2.35588e-08,0.89107,1996
"b'000004'","b'-0.019 < OWN_COMMIT <= 0.045'","b'target = 0'",0.35045,785,0.34241,767,0.97707,0.03014,1.09651,1.85575e-26,0.89107,1996
"b'000005'","b'RatioCommentToCode > 1.595'","b'target = 0'",0.19152,429,0.18705,419,0.97669,0.0164,1.09608,4.05713e-13,0.89107,1996
"b'000006'","b'CountDeclInstanceVariable <= -0.18'","b'target = 0'",0.11161,250,0.10848,243,0.972,0.00903,1.09082,6.23099e-07,0.89107,1996
"b'000007'","b'MaxInheritanceTree <= 0.94'","b'target = 0'",0.1558,349,0.15134,339,0.97135,0.01251,1.09009,2.63292e-09,0.89107,1996
"b'000008'","b'CountClassCoupled <= 0.5'","b'target = 0'",0.20848,467,0.20223,453,0.97002,0.01646,1.0886,4.6034e-12,0.89107,1996
"b'000009'","b'CountInput_Mean <= 1.1'","b'target = 0'",0.20357,456,0.19732,442,0.9693,0.01592,1.08779,1.5167e-11,0.89107,1996
