test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
476,0,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,855.0,0.226890756302521,0.0,0.925925925925926,1.0,1.0,1.0,0.7080676470394188,0.29193235296058123
1188,0,33.0,0.0,2.0,27.0,164.0,7.0,138.0,3.0,0.0,4.0,0.11,0.0,97.0,4.0,0.0,17.0,2.0,3.875,0.0,5.93269230769231,1.0,1.0,0.722222222222222,0.0,0.6,0.0,3.0,6.0,0.651250438037247,0.348749561962753
1188,1,36.0,0.0,1.0,8.0,16.0,0.0,158.0,3.0,0.0,2.0,0.19,0.0,92.0,5.0,0.0,25.0,1.0,6.448,53.0,4.064,1.0,1.0,0.643410852713178,0.0,0.714285714285714,0.0,4.0,8.0,0.7086960274365595,0.2913039725634405
1188,2,132.0,21.0,2.0,11.0,56.0,0.0,155.0,5.0,0.0,7.0,0.09,0.0,100.0,3.0,0.0,33.0,3.0,5.73015873015873,0.0,6.31746031746032,1.0,0.0,1.0530303030303,0.0,1.0,0.0,3.0,11.0,0.7012919788496635,0.29870802115033646
1188,3,11.0,1.0,2.0,4.0,13.0,1.0,163.0,1.0,0.0,1.0,0.25,0.0,88.0,5.0,0.0,118.0,1.0,4.36111111111111,0.0,5.76388888888889,1.0,1.0,0.810810810810811,0.0,0.555555555555556,0.0,6.0,6.0,0.7632307496848348,0.23676925031516521
765,0,5.0,0.0,1.0,0.0,82.0,0.0,38.0,54.0,0.0,23.0,0.03,1.0,54.0,1.0,0.0,28.0,2.0,4.55474452554745,1.0,5.47445255474453,2.0,1.0,0.682291666666667,4.0,0.8,0.0,5.0,1.0,0.7081425899709465,0.29185741002905363
769,0,17.0,1.0,2.0,11.0,45.0,2.0,259.0,5.0,3.0,2.0,0.21,2.0,96.0,4.0,1.0,36.0,2.0,4.02564102564103,0.0,8.28205128205128,19.0,1.0,1.11904761904762,0.0,0.666666666666667,1.0,4.0,9.0,0.6953580926792645,0.3046419073207355
769,1,10.0,1.0,8.0,6.0,29.0,2.0,261.0,8.0,10.0,0.0,0.43,9.0,100.0,3.0,5.0,30.0,2.0,7.5049504950495,0.0,3.63366336633663,1.0,1.0,0.4,0.0,0.428571428571429,0.0,5.0,9.0,0.7086940046704717,0.2913059953295285
769,2,27.0,0.0,2.0,4.0,4.0,2.0,306.0,3.0,0.0,128.0,0.28,1.0,87.0,2.0,0.0,14.0,3.0,3.94117647058824,0.0,5.37647058823529,0.0,1.0,1.30337078651685,0.0,0.588235294117647,0.0,4.0,2.0,0.6989826521973334,0.30101734780266676
793,0,10.0,34.0,1.0,6.0,29.0,2.0,261.0,8.0,10.0,0.0,0.43,0.0,100.0,3.0,5.0,30.0,2.0,7.5049504950495,0.0,3.63366336633663,1.0,1.0,0.4,0.0,0.428571428571429,0.0,5.0,9.0,0.5065530331135023,0.49344696688649764
793,1,17.0,1.0,2.0,11.0,45.0,2.0,259.0,5.0,3.0,2.0,0.21,2.0,96.0,4.0,562.0,36.0,2.0,4.02564102564103,0.0,8.28205128205128,1.0,1.0,1.11904761904762,0.0,0.666666666666667,1.0,4.0,5.0,0.7080676470394188,0.29193235296058123
793,2,27.0,0.0,2.0,4.0,4.0,2.0,306.0,3.0,25.0,12.0,0.28,1.0,87.0,2.0,0.0,14.0,7.0,3.94117647058824,0.0,5.37647058823529,0.0,1.0,1.30337078651685,0.0,0.588235294117647,0.0,4.0,2.0,0.5300979869456391,0.4699020130543607
905,0,10.0,1.0,1.0,67.0,29.0,2.0,261.0,8.0,10.0,0.0,0.43,0.0,100.0,3.0,5.0,30.0,2.0,7.5049504950495,0.0,3.63366336633663,1.0,1.0,0.4,0.0,0.428571428571429,0.0,5.0,9.0,0.5581863355518528,0.44181366444814707
905,1,17.0,1.0,2.0,495.0,45.0,2.0,259.0,5.0,3.0,2.0,0.21,2.0,96.0,4.0,1.0,36.0,2.0,4.02564102564103,0.0,8.28205128205128,1.0,1.0,1.11904761904762,0.0,0.3,1.0,4.0,9.0,0.7080676470394188,0.29193235296058123
905,2,26.0,0.0,1.0,22.0,1.0,2.0,1536.0,2.0,7.0,10.0,0.19,2.0,95.0,2.0,1.0,42.0,2.0,7.76363636363636,2.0,7.61818181818182,1.0,1.0,1.22413793103448,0.0,1.0,0.0,1.0,3.0,0.6691625218887629,0.3308374781112372
956,0,27.0,0.0,2.0,4.0,4.0,2.0,306.0,3.0,0.0,12.0,0.28,1.0,87.0,7.0,0.0,134.0,3.0,3.94117647058824,0.0,5.37647058823529,0.0,1.0,1.30337078651685,0.0,0.588235294117647,0.0,4.0,2.0,0.7237644578160385,0.27623554218396157
956,1,10.0,1.0,1.0,6.0,29.0,2.0,261.0,8.0,10.0,187.0,0.43,0.0,100.0,3.0,5.0,30.0,2.0,7.5049504950495,0.0,3.63366336633663,1.0,983.0,0.4,0.0,0.428571428571429,0.0,5.0,9.0,0.7080676470394188,0.29193235296058123
956,2,17.0,1.0,2.0,11.0,45.0,2.0,1359.0,5.0,3.0,2.0,0.21,2.0,96.0,4.0,1.0,36.0,2.0,4.02564102564103,0.0,8.28205128205128,1.0,1.0,1.11904761904762,0.0,0.0,1.0,4.0,9.0,0.6936303961817277,0.3063696038182721
